Pubmed_ID,Review,Author,Title,Journal,Year,Subject,Species,Nr patients,Unnamed: 10,abstract
12875986,No," Annica Pontén, Ulf Eriksson","Transgenic overexpression of platelet-derived growth factor-C in the mouse heart induces cardiac fibrosis, hypertrophy, and dilated cardiomyopathy.",The American journal of pathology,2003 Aug,Pathophysiology,Mouse,na,,"The platelet-derived growth factors are implicated in development of fibrotic reactions and disease in several organs. We have overexpressed platelet-derived growth factor-C in the heart using the alpha-myosin heavy chain promoter and created a transgenic mouse that exhibits cardiac fibrosis followed by hypertrophy with sex-dependent phenotypes. The transgenic mice developed several pathological changes including cardiac fibroblast proliferation and deposition of collagen, hypertrophy, vascular defects, and the presence of Anitschkow cells in the adult myocardium. Male mice developed a hypertrophic phenotype, whereas female mice were more severely affected and developed dilated cardiomyopathy, leading to heart failure and sudden death. The vascular defects initially included dilation of microvessels and vascular leakage. Subsequently, a marked loss of microvessels, formation of large vascular sac-like structures, and an increased density of smooth muscle-coated vessels were observed in the myocardium. In part, the observed vascular changes may be because of an up-regulation of vascular endothelial growth factor in cardiac fibroblasts of the transgenic hearts. This unique animal model reveals that a potent mitogen for cardiac fibroblasts result in an expansion of the interstitium that induce a secondary sex-dependent hypertrophic response in the cardiomyocytes."
14622644,Yes," Anna Strömberg, Jan Mårtensson",Gender differences in patients with heart failure.,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,2003 Apr,Review,Human,na,,"The aim of this literature review was to review and discuss the differences between men and women with heart failure with regard to epidemiology, aetiology, diagnostics, prognosis, pharmacological and non-pharmacological treatment, and the impact of heart failure on psychosocial factors and healthcare utilisation.Two primary health care resources, MEDLINE and CINAHL, were selected to review the current literature. In MEDLINE, 234 abstracts dealing with heart failure and gender/sex were found and in CINAHL, 20 abstracts.Men have a higher incidence of heart failure, but the overall prevalence rate is similar in both sexes, since women survive longer after the onset of heart failure. Women tend to be older when diagnosed with heart failure and more often have diastolic dysfunction than men. The extent of sex differences in treatment, hospital cost and quality of care can partly be explained by age differences. The life situations for men and women with heart failure are different. Physical and social restrictions affecting daily life activities are experienced as most bothersome for men, whereas restrictions affecting the possibility to support family and friends are most difficult to accept for women. Women with heart failure ascribe more positive meanings to their illness. Despite this, women seem to experience a lower overall quality of life than men. The known gender differences in patients with heart failure need to be highlighted in guidelines as well as implemented in standard care."
12628079,Yes, David H Silber,Heart failure in women.,Current women's health reports,2003 Apr,Review,Human,na,,"Congestive heart failure represents a growing health issue with significant morbidity, expense, and mortality. Unfortunately, despite heart failure affecting men and women equally, women historically have represented a minority in heart failure trials. Despite this disparity, treatment decisions rely heavily on these trials. Women with heart failure often have different clinical features than men, such as age of onset and comorbidities. Compared with men, women also demonstrate differences in remodeling and the response to injury, such as volume or pressure overload and myocardial infarction. We are only beginning to understand the clinical implications of these gender differences and their impact on pharmacologic treatments. After discussing these differences, a review of the agents useful in systolic failure is made, including angiotensin-converting enzyme inhibitors, b-blockers, digoxin, and aldosterone inhibition. Treatment of diastolic heart failure with empiric guidelines follows."
12841118,Yes, P Jerie,New aspects in clinical cardiology: sex-based differences in cardiovascular morbidity and mortality,Casopís lékar?? c?eských,2003,Review,Human,na,,"No relevant sex-based differences in hemodynamic parameters have been described until now but the course of any heart disease may be modified by factors that act differently in men and women. In a study comparing the incidence of heart disease and patient survival over the past 50 years, the incidence of heart failure was found to have declined in women but not in men. With increased sodium excretion and obesity, the hazard ratios for cardiovascular mortality were higher in women. A post-hoc subgroup analysis of the DIG study was conducted to assess potential sex-based differences in the effect of digoxin. The authors conclude that digoxin therapy is associated with an increased risk of death in women (P = 0.34). The comparison of the effects of digoxin was limited simply to gender only and no other subgroup analyses were preformed although the characteristics of the patients show significant differences in more than 20 parameters. Hence, the conclusion of these authors can hardly be accepted. Contrary to these partly conflicting data, the primary results from the Women's Health Initiative randomized controlled trial focused on defining the risks and benefits of hormone replacement in postmenopausal women give an unambiguous answer: combined estrogen/progestin therapy should not be initiated or continued for the primary prevention of coronary heart disease, furthermore, it increases the risks of cardiovascular disease, breast cancer, venous thromboembolism and biliary tract surgery."
12590653,No," Jason M Burstein, Beth L Abramson",Management of congestive heart failure: a gender gap may still exist. Observations from a contemporary cohort.,BMC cardiovascular disorders,2003,Management,Human,145,,"Unlike other cardiovascular diseases the incidence and prevalence of congestive heart failure (CHF) continues to increase. While gender differences in coronary artery disease have been well described, to date, there has been a relative paucity of similar data in patients with CHF. We conducted a pilot study to evaluate the profile and management of patients with CHF at a tertiary care centre to determine if a gender difference exists.A chart review was performed at a tertiary care centre on consecutive patients admitted with a primary diagnosis of CHF between June 1997 and 1998. Co-morbidity, diagnostic investigations, and management of CHF were recorded. Comparisons between male and female patients were conducted.One hundred and forty five patients were reviewed. There were 80 male (M) and 65 female (F) patients of similar age [71.6 vs. 71.3 (M vs. F), p = NS]. Male patients were more likely to have had a previous myocardial infarction (66% vs. 35%, p < 0.01) and revascularization (41% vs. 20%, p < 0.05), and had worse left ventricular ejection fraction (LVEF) than women, [median LVEF 3 vs. 2 (M vs. F), p < 0.01]. Male patients were more likely to have a non-invasive assessment of left ventricular (LV) function [85% vs. 69%, (M vs. F), p < 0.05]. A logistic regression analysis suggests that amongst those without coronary disease, males were more likely to receive non-invasive testing. There were no differences in the use of prescribed medications, in this cohort.This pilot study demonstrated that there seem to be important gender differences in the profile and management of patients with CHF. Importantly women were less likely to have an evaluation of LV function. As assessment of LV function has significant implications on patient management, this data justifies the need for larger studies to assess gender differences in CHF profile and treatment."
12214166,No," Patricia A Howard, Jack E Fincham",Patterns of ACE inhibitor use in elderly medicaid patients with heart failure.,The American journal of geriatric cardiology,2002 Sep-Oct,Management,Human,321,,"The authors identified 321 elderly Kansas Medicaid patients with congestive heart failure and examined angiotensin-converting enzyme (ACE) inhibitor use. Using retrospective claims data, ACE inhibitor use was quantified and daily doses compared to a target enalapril-equivalent dose of 20 mg. The cohort patients averaged 80 years of age, 84% were female, and 70% resided primarily in a nursing home. Only 37.8% received an ACE inhibitor. Users were younger than nonusers (t=2.00; p=0.046), but there was no gender difference (odds ratio [OR], 1.4; 95% confidence interval [CI], 0.73, 2.6). ACE inhibitor users averaged eight prescriptions annually, providing approximately 257 medication days (70% of the study period). The average enalapril-equivalent daily dose was 10.6 mg, and only 22% received the target dose. Nursing home residents were less likely to receive an ACE inhibitor than ambulatory patients (OR, 0.55; 95% CI, 0.34, 0.89) but equally likely to receive target doses (OR, 1.3; 95% CI, 0.34, 4.9). ACE inhibitor use in the Kansas Medicaid congestive heart failure population is not consistent with practice guidelines, particularly among older and/or nursing home patients."
12214170,Yes," Suman Tandon, Thierry H Le Jemtel",Clinical profile of chronic heart failure in elderly women.,The American journal of geriatric cardiology,2002 Sep-Oct,Review,Human,na,,"The pathogenesis, clinical course, and treatment of chronic heart failure (HF) are different in elderly women from those of patients recruited in the landmark trials of chronic HF. Patients included in these landmark trials were predominantly men whose age was 10-15 years younger than the average age of patients with chronic HF in the United States. Diastolic dysfunction resulting in impaired left ventricular (LV) filling is the preponderant LV functional alteration that leads to chronic HF in elderly women. Gender differences in the LV remodeling process that accompanies chronic cardiac pressure are likely to be responsible for the preponderance of LV diastolic dysfunction over systolic dysfunction in elderly women. In response to chronic pressure overload, the LV wall becomes thicker in women than in men. Consequently, in response to chronic pressure overload, women are able to normalize LV wall stress and preserve LV systolic function to a greater extent than men. However, impaired LV filling is an undesirable consequence of the greater increase in LV wall thickness in women. Thus, clinical observations and therapeutic guidelines derived from data collected in the landmark trials of chronic HF may not apply to elderly women with chronic HF. In view of the lack of evidence-based information needed to guide the management of elderly women with chronic HF, special attention should be given to include a substantial number of elderly women in future therapeutic trials recruiting patients with chronic HF."
12389753,No," Gunnar Nilsson, Lars-Erik Strender",Management of heart failure in primary health care. A retrospective study on electronic patient records in a registered population.,Scandinavian journal of primary health care,2002 Sep,Epidemiology,Human,667,,"To study the prevalence, patient characteristics and management of patients with heart failure, and the feasibility of using everyday electronic patient records for research.A 4-year retrospective database study.Primary health care in Stockholm.Forty-six general practitioners, with a registered population of 100,222 inhabitants.Number of patients with heart failure, frequencies of their comorbidity, investigations and treatments.Out of the registered population, 667 (0.7%) patients had the diagnosis heart failure and fulfilled the diagnostic criteria in our study, and 98.7% had a comorbidity. The most frequent were ischaemic heart disease (37.2%), hypertension (27.3%), chronic atrial fibrillation (23.7%) and diabetes (22.3%). Major investigations were chest radiograph (66.3%) and echocardiograph (16.9%). Frequent pharmacological treatments were diuretics (90.9%), cardiac glycosides (48.1%), platelet aggregation inhibitors (32.7%), vasodilators (31.6%), angiotensin-converting enzyme inhibitors (27.4%) and beta blockers (14.5%). Diuretics were more frequent for females (p = 0.016) and angiotensin-converting enzyme inhibitors for males (p < 0.001).Heart failure was common among the elderly and constituted a complex clinical problem. It seemed that these patients could have been managed more adequately. There were gender differences concerning comorbidity and management. Electronic patient records were feasible for research, although several areas needed improvement."
12409542,No," Saif S Rathore, Harlan M Krumholz",Sex-based differences in the effect of digoxin for the treatment of heart failure.,The New England journal of medicine,2002 Oct 31,Management,Human,6800,,"The Digitalis Investigation Group trial reported that treatment with digoxin did not decrease overall mortality among patients with heart failure and depressed left ventricular systolic function, although it did reduce hospitalizations slightly. Even though the epidemiologic features, causes, and prognosis of heart failure vary between men and women, sex-based differences in the effect of digoxin were not evaluated.We conducted a post hoc subgroup analysis to assess whether there were sex-based differences in the effect of digoxin therapy among the 6800 patients in the Digitalis Investigation Group study. The presence of an interaction between sex and digoxin therapy with respect to the primary end point of death from any cause was evaluated with the use of Mantel-Haenszel tests of heterogeneity and a multivariable Cox proportional-hazards model, adjusted for demographic and clinical variables.There was an absolute difference of 5.8 percent (95 percent confidence interval, 0.5 to 11.1) between men and women in the effect of digoxin on the rate of death from any cause (P=0.034 for the interaction). Specifically, women who were randomly assigned to digoxin had a higher rate of death than women who were randomly assigned to placebo (33.1 percent vs. 28.9 percent; absolute difference, 4.2 percent, 95 percent confidence interval, -0.5 to 8.8). In contrast, the rate of death was similar among men randomly assigned to digoxin and men randomly assigned to placebo (35.2 percent vs. 36.9 percent; absolute difference, -1.6 percent; 95 percent confidence interval, -4.2 to 1.0). In the multivariable analysis, digoxin was associated with a significantly higher risk of death among women (adjusted hazard ratio for the comparison with placebo, 1.23; 95 percent confidence interval, 1.02 to 1.47), but it had no significant effect among men (adjusted hazard ratio, 0.93; 95 percent confidence interval, 0.85 to 1.02; P=0.014 for the interaction).The effect of digoxin therapy differs between men and women. Digoxin therapy is associated with an increased risk of death from any cause among women, but not men, with heart failure and depressed left ventricular systolic function."
12411980,No," Lorraine S Evangelista, Michele Hamilton",Emotional well-being of heart failure patients and their caregivers.,Journal of cardiac failure,2002 Oct,Outcomes,Human,103,,"Heart failure (HF) dramatically affects the lives of both patients and their caregivers, yet limited research exists examining the relationship between emotional well-being of HF patients and their caregivers. Therefore, we conducted a study to (1) describe and compare the emotional well-being of HF patients and their caregivers, (2) determine if gender differences exist in emotional well-being of patients and caregivers, and (3) identify factors associated with emotional well-being of HF patients.The emotional well-being of 103 patient-caregiver dyads was assessed using the mental health subscale of the SF-12.Patients were 57.6 +/- 12.1 years, predominantly Caucasian (76.7%) and male (67.0%). Caregivers were 59.5 +/- 17.6 years, predominantly females (70.9%) and spouses of patients with HF (82.6%). Patients had significantly lower (poorer) emotional well-being scores than caregivers. Both gender and age were associated with patients' emotional well-being; male and younger participants had higher (better) scores than female and older patients (P <.05). In a multivariate model, patient's age, gender, and caregivers' emotional well-being accounted for 54% of the variance in patients' emotional well-being.We found that the emotional well-being of caregivers is associated with the emotional well-being of HF patients. Our findings suggest the need to focus on supporting caregivers and providing them with the strategies they need to support their loved ones with HF."
11988194,No," Jonathan N Bella, Richard B Devereux",Gender difference in diastolic function in hypertension (the HyperGEN study).,The American journal of cardiology,2002 May 1,Clinical,Human,1354,,"Although several studies indicate that there are gender differences in left ventricular (LV) systolic function, it remains unclear whether similar differences exist with regard to diastolic function. Accordingly, Doppler echocardiograms were analyzed in 515 male and 839 female, mostly treated (95%) hypertensive participants enrolled in the Hypertension Genetic Epidemiology Network (HyperGEN) study with no evidence of abnormal wall motion or significant valvular heart disease. There was no difference in age between genders, but after adjusting for age and race, men had lower body mass indexes (29.8 +/- 5.2 vs 32.3 +/- 7.6 kg/m(2)) and heart rates (67 +/- 12 vs 69 +/- 11 beats/min) and higher systolic and diastolic blood pressures (BP) than women (134 +/- 20 vs 130 +/- 21 and 80 +/- 11 vs 72 +/- 11 mm Hg, all p <0.001). LV mass/height(2.7) was slightly greater in women than in men (43 +/- 10 vs 42 +/- 9 g/m(2.7), p <0.05). After adjusting for age, race, systolic BP, body mass index, heart rate, and LV hypertrophy, both mitral E-wave (70 +/- 18 vs 77 +/- 19) and A-wave (74 +/- 15 vs 79 +/- 17, both p <0.001) velocities were lower in men than in women, but the mitral E/A ratio and atrial filling fraction were nearly identical in both genders. Deceleration time (221 +/- 55 vs 214 +/- 46 cm/s, p = 0.018) and isovolumic relaxation time (IVRT) were longer in men than in women (85 +/- 18 vs 81 +/- 17 cm/s, p <0.001). Prolonged IVRT was present in more men than women (14% vs 7%, p <0.05). In analyses of covariance, adjusting for age, race, systolic BP, body mass index, heart rate, and medications, male gender remained related to prolonged deceleration time and IVRT. Thus, in this population-based sample of hypertensive adults, men had evidence of slower early diastolic LV filling than women. This gender difference in diastolic function may provide insight into gender differences in congestive heart failure and other specific cardiovascular diseases."
11915408,No," Michael J Rohrbaugh, James C Coyne",Couples coping with congestive heart failure: role and gender differences in psychological distress.,Journal of family psychology : JFP : journal of the Division of Family Psychology of the American Psychological Association (Division 43),2002 Mar,Outcomes,Human,177,,"Psychological distress and marital quality were assessed with male (n = 128) and female (n = 49) congestive-heart-failure (CHF) patients and their spouses. Hopkins Symptom Check List--25 scores were in the distressed range for 57% of patients and 40% of spouses. This role difference was greater for men than for women, and a gender difference (more distress in women than men) was greater for spouses than for patients. The patient's distress, but not the spouse's, reflected the severity of the patient's illness, and distress for both partners correlated negatively with ratings of marital quality. Female-patient couples reported better relationship quality than male-patient couples, however, and a mediation analysis indicated that the gender difference in spouse distress could be explained by marital quality. Results highlight the contextual nature of CHF distress and suggest that role differences in distress vary by gender."
11842023,No," M Judith Radin, Sylvia A McCune",Gender modulates activation of renin-angiotensin and endothelin systems in hypertension and heart failure.,"Journal of applied physiology (Bethesda, Md. : 1985)",2002 Mar,Pathophysiology,Rat,na,,"Sexual dimorphism may occur during the development of hypertension and congestive heart failure (CHF). Male and female spontaneous hypertension heart failure (SHHF) rats with established hypertension, but before CHF (age 5-8 mo) and during cardiac decompensation leading to CHF (age 18-20 mo in male rats and 22-24 mo in female rats), were studied. At 5-8 mo, male SHHF rats showed early activation of the renin-angiotensin system (RAS), as indicated by increased plasma renin activity (PRA) and higher serum angiotensin-converting enzyme activity compared with female rats. The increase in PRA in female rats was delayed compared with males rats, but it reached comparable levels just before CHF. Urinary endothelin excretion was significantly greater in 5- to 8-mo-old female rats compared with age-matched male rats. Urinary endothelin excretion increased in both male and female rats as CHF developed. Plasma atrial natriuretic peptide (ANP) was comparable at both time points, and both genders showed similar, marked increases as CHF developed. In conclusion, male rats show early activation of the RAS, whereas female rats show early activation of the endothelin vasopressor system. During cardiac decompensation, generalized activation of the RAS, endothelin, and ANP systems occurs and is similar in male and female SHHF rats."
11861038,Yes," Marcus Fischer, Heribert Schunkert",Renin angiotensin system and gender differences in the cardiovascular system.,Cardiovascular research,2002 Feb 15,Review,M/R/H,na,,"In the effort to explain gender-related differences of the cardiovascular system, the renin-angiotensin system experienced intensive exploration. Indeed, the development of hypertension as well as the progression of coronary artery disease and heart failure have two factors in common: (1) display distinct gender specific characteristics and (2) are enhanced by the renin-angiotensin system. It is therefore interesting to note that data from experimental animals, epidemiological surveys, and clinical investigations suggest that the components of the circulating as well as tissue-based renin-angiotensin system are markedly affected by gender. However, the issue is complicated by counter-regulatory effects of estrogen on the system with the substrate, on one hand, and the processing enzymes as well as the chief receptor, on the other hand. In fact, angiotensinogen is up-regulated particularly by oral administration of estrogen, whereas renin, angiotensin-converting enzyme (ACE), and AT-1 receptor are down-regulated by the hormone. While under well-defined experimental conditions the net effect of estrogen appears to result in suppression of the renin-angiotensin system, the clinical situation may be more complex. The judgment is further complicated by the difficulty in precisely measuring the activity of the system at the tissue level. Moreover, clinically relevant read-outs for the activity of the renin-angiotensin system may be regulated multifactorially or only indirectly affected by the system. Nevertheless, the undisputable, profound biochemical changes in the renin-angiotensin system related to the estrogen status allow speculation that such interaction explains some of the differences in the cardiovascular system of men and women."
11861042,No," Andreas Luchner, Heribert Schunkert",Gender-specific differences of cardiac remodeling in subjects with left ventricular dysfunction: a population-based study.,Cardiovascular research,2002 Feb 15,Pathophysiology,Human,1883,,"Recent studies suggest that female gender is associated with a lower prevalence and a more benign prognosis of heart failure. In the current population-based study, it was our objective to evaluate the implications of gender on the association between impaired left ventricular (LV) function and mass as well as neurohumoral activation.A total of 1883 subjects (992 female, 891 male) of two MONICA surveys in Augsburg, Germany, were analyzed. Participants of one of these surveys were additionally characterized with respect to neurohormonal activation. As compared to men, women were characterized by a slightly higher LV ejection fraction (EF, Teichholz-Method, 65.4 +/- 0.3% vs. 63.4 +/- 0.3, P<0.01) and a markedly lower LV mass index (LVMI 81 +/- 1 g/m(2) vs. 96 +/- 1, P<0.01). As compared to men with normal LV function, those with LV dysfunction (EF below mean minus two standard deviations, S.D.) were characterized by significantly increased LV mass (LVMI +48%, P<0.01), plasma BNP (+373%, P<0.01) and ANP (+57%, P<0.01), while no significant changes were observed in women (LVMI +3%, BNP +48%, ANP +27%, all P=n.s). Only a small subgroup of women with severe LVD (EF below mean - 3 S.D.) was characterized by significantly increased LV mass (LVMI +23%, P<0.05 vs. control and LVD), however, this increase was less pronounced as compared to men with severe LVD (LVMI +46%, P<0.01 vs. control). Gender-specific differences between LV function and structure were also confirmed by multivariate analysis. While LVMI was independently and significantly correlated with EF in male subjects in addition to systolic blood pressure, age, and body mass index (all P<0.01), these parameters displaced EF as a predictor of LVMI in female subjects.Men with moderate or severe LV dysfunction are characterized by an increase in both LV mass and cardiac natriuretic peptide plasma concentrations. In contrast, LV mass and natriuretic peptide concentrations increase to a lesser extent and only with severe LV dysfunction in women. These observational data suggest gender-specific control of myocardial adaptations to hemodynamic overload and a more rapid induction of LV hypertrophy during myocardial dysfunction in male subjects."
14622871,No," Inger Ekman, Anna Ehrenberg",Fatigue in chronic heart failure--does gender make a difference?,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,2002 Feb,Outcomes,Human,158,,"The primary aim of this study was to describe and compare the experience of fatigue in a group of elderly women and men with severe chronic heart failure. A sample of 158 patients (66 women and 92 men, with a mean age of 83 and 78 years, respectively) was invited to participate in a study on admission to a hospital outpatient heart failure clinic. A registered nurse interviewed patients using a modified version of the Fatigue Interview Schedule (FIS). Descriptions of the experiences of fatigue generally showed good agreement between men and women; however, some gender differences were found. Women expressed a clear role to fulfil because they were engaged in maintenance activities of their household. Although we still have only limited knowledge about the impact of gender on the experiences and coping strategies in disease and aging, it is important for care providers to consider gender differences when planning caring interventions."
12460864,No," Leong L Ng, Joan E Davies",Plasma urotensin in human systolic heart failure.,Circulation,2002 Dec 3,Clinical,Human,346,,"Human urotensin II (UTN) has potent vasoactive and cardiostimulatory effects, acting on the G protein-linked receptor GPR14. Myocardial UTN expression is upregulated in heart failure, and UTN stimulates myocardial expression of the natriuretic peptides. We investigated plasma UTN levels in heart failure (HF; left ventricular systolic dysfunction) in comparison with plasma N-terminal pro-brain natriuretic peptide (N-BNP) levels.N-BNP and UTN were measured in plasma from 126 patients with HF and 220 age- and sex-matched controls. Both peptides were elevated in plasma of HF patients and were correlated (r(s)=0.35, P<0.001). In contrast to N-BNP, there was no relationship of plasma UTN with New York Heart Association (NYHA) class. Although plasma N-BNP showed a positive relationship with age and female sex, there was no such age-dependent change in plasma UTN, and control women had lower levels compared with control men. Receiver operating characteristic curves for the diagnosis of HF had areas of 0.90 and 0.86 for N-BNP and UTN, respectively (P<0.001 for both). Receiver operating characteristic curve area for diagnosis of NYHA class I HF with UTN was better than that with N-BNP.Plasma UTN is elevated in HF, which suggests a pathophysiological role for this peptide. Plasma UTN may be a useful alternative to N-BNP in the diagnosis of HF, inasmuch as its levels are elevated irrespective of age, sex, or NYHA class."
12358171,No," Doron Aronson, Andrew J Burger",The effect of sex on ventricular arrhythmic events in patients with congestive heart failure.,Pacing and clinical electrophysiology : PACE,2002 Aug,Outcomes,Human,236,,"The propensity to develop specific arrhythmias varies between the sexes. Patients with congestive heart failure (CHF) have a high prevalence of ventricular ectopy. However, it is not known if sex related differences exist in the susceptibility to arrhythmias in the setting of CHF. The study population included 159 men and 77 women (mean age 61 +/- 14 years) admitted for decompensated CHF. The severity of atrial and ventricular arrhythmias was assessed by 24-hour Holter monitoring. None of the patients were on parenteral vasoactive therapy during Holter recording. All measures of ventricular ectopy were markedly lower in women compared to men. The mean hourly ventricular pairs (283 +/- 67 vs 106 +/- 30, P = 0.04), mean hourly repetitive ventricular beats (28 +/- 7 vs 10 +/- 3, P = 0.04), and the frequency of ventricular tachycardia episodes per 24 hours (31 +/- 9 vs 7 +/- 3, P = 0.01) were significantly lower in women. After inclusion of clinical variables and drug therapies in a multivariate analysis, the negative relationship between female sex and the frequency of ventricular pairs (P = 0.04), repetitive ventricular beats (P = 0.04), and ventricular tachycardia episodes (P = 0.0005) remained independent. No differences in atrial ectopy between men and woman were found. Complex ventricular ectopy and episodes of ventricular tachycardia are significantly lower in women with CHF. Whether these finding are relevant to female survival advantage in the setting of heartfailure can only be determined by a prospective study. Further understanding of the mechanisms involved in the protection conferred by the patient's sex would advance our understanding about arrhythmias in heart failure."
12016634,No," Jason D Gardner, Joseph S Janicki",Gender differences in cardiac remodeling secondary to chronic volume overload.,Journal of cardiac failure,2002 Apr,Pathophysiology,Rat,na,,"Gender differences in the prevalence of cardiovascular disease, both clinical and experimental, led us to evaluate the influence of gender on ventricular remodeling induced by chronic volume overload.Chronic volume overload was induced in male and female rats via infrarenal aortocaval fistula. Ventricular function was assessed 8 weeks after fistula surgery in surviving rats. Left ventricular, right ventricular, and lung weights were measured. Mortality in female rats was 10-fold less than in male rats after 8 weeks of volume overload. Both sexes had significant increases in left ventricular weights relative to controls (77% increase for female v 114% for male rats; P <.05). Corresponding increases were also observed in right ventricular weight (134% for female v 161% for male rats; P <.05). However, lung weight was significantly increased only in males. In contrast to males, female rats had no indications of congestive heart failure. Male rats had marked dilatation and increased compliance, whereas female rats had no significant change in left ventricular dilatation or compliance.There are clear gender-specific differences in ventricular function, structural remodeling, and mortality induced by chronic volume overload in this model of heart failure."
11343002,No," L S Evangelista, K Dracup",Gender differences in health perceptions and meaning in persons living with heart failure.,Heart & lung : the journal of critical care,2001 May-Jun,Outcomes,Human,32,,"The goal of this study was to determine whether gender differences exist in health perceptions, psychosocial adjustment to illness, and concerns related to illness in patients with heart failure (HF).Thirty-two patients (50% women) from a single outpatient HF clinic were asked to complete standardized tools to assess health perceptions and psychosocial adjustment to illness. Open-ended questions were used to obtain data on concerns related to HF.The women had higher health perceptions than men did; they also demonstrated better psychosocial adjustment to illness. The qualitative data further suggest that women ascribed more positive meanings to their illness than men did.The current study underscored the importance of gender differences in health perceptions related to HF. Patient teaching and counseling can be tailored to address the gender-specific concerns of men and women suffering with this condition to improve patient outcomes."
11248713,No," M S Riedinger, P A Ganz",Quality of life in patients with heart failure: do gender differences exist?,Heart & lung : the journal of critical care,2001 Mar-Apr,Outcomes,Human,1382,,"The purpose of this study was to evaluate gender differences in quality of life (QOL) in a large sample of age-matched and ejection fraction (EF)-matched patients with heart failure.Matched comparisons of secondary data were used.The setting consisted of multicenter Studies of Left Ventricular Dysfunction trials.The sample included 1382 patients (691 men and 691 women) who were age-matched and EF-matched.Global QOL and the QOL dimensions of physical function, emotional distress, social health, and general health were measured using the Ladder of Life, items from the Profile of Mood States Inventory, the Functional Status Questionnaire, the beta-Blocker Heart Attack Trial instrument, and an item from the RAND Medical Outcomes Study instrument.Women had significantly worse general life satisfaction, physical function, and social and general health scores than men. There were no significant differences found between gender groups for current life situation or emotional distress. After controlling for New York Heart Association classification, women still had significantly worse ratings for intermediate activities of daily living (a sub-dimension of physical functioning) and social activity.Despite controlling for age, EF, and New York Heart Association classification, women had worse QOL ratings than did men for intermediate activities of daily living and social activity. Research should focus on identifying why differences exist and developing measures to improve QOL, particularly physical functioning, in women with heart failure."
11303541,No," B Agvall, U Dahlström","Patients in primary health care diagnosed and treated as heart failure, with special reference to gender differences.",Scandinavian journal of primary health care,2001 Mar,Management,Human,256,,"The aim of the present study was to describe patients considered to have had heart failure (HF), or were being treated for HF, in a defined area in primary health care, e.g. diagnostic procedures, aetiologic diseases and management, and to evaluate whether there is a difference between the genders.Descriptive retrospective investigation.Atvidaberg community situated in southeast Sweden, 12 400 inhabitants.256 patients treated for symptomatic HF.Prevalence, aetiology, diagnostic procedures and management of HF and differences between the genders.The diagnosis of HF was based on an objective evaluation of cardiac function in only 31% of the patients. Ischaemic heart disease (IHD) was the predominant associated disease, followed by hypertension. Therapy included diuretics (84%), angiotensin converting enzyme (ACE) inhibitors (56%) and digoxin (40%). Only 52% had optimal doses of ACE inhibitors. Women had a significantly higher mean age and their diagnoses were based on an objective diagnostic test (echocardiography) in only 20%. Women were prescribed ACE inhibitors to a lesser extent (43%) than men (64%) and with a lower optimal dose (44% versus 56% in men).There is still room for improvement in the management of HF in primary health care, especially in women, where the diagnosis is not generally based on an objective evaluation of cardiac function and where the treatment to a lesser extent than in men includes ACE inhibitors."
11328820,No," K Haghighi, E G Kranias",Superinhibition of sarcoplasmic reticulum function by phospholamban induces cardiac contractile failure.,The Journal of biological chemistry,2001 Jun 29,Pathophysiology,Mouse,na,,"To determine whether selective impairment of cardiac sarcoplasmic reticulum (SR) Ca(2+) transport may drive the progressive functional deterioration leading to heart failure, transgenic mice, overexpressing a phospholamban Val(49) --> Gly mutant (2-fold), which is a superinhibitor of SR Ca(2+)-ATPase affinity for Ca(2+), were generated, and their cardiac phenotype was examined longitudinally. At 3 months of age, the increased EC(50) level of SR Ca(2+) uptake for Ca(2+) (0.67 +/- 0.09 microm) resulted in significantly higher depression of cardiomyocyte rates of shortening (57%), relengthening (31%), and prolongation of the Ca(2+) signal decay time (165%) than overexpression (2-fold) of wild type phospholamban (68%, 64%, and 125%, respectively), compared with controls (100%). Echocardiography also revealed significantly depressed function and impaired beta-adrenergic responses in mutant hearts. The depressed contractile parameters were associated with left ventricular remodeling, recapitulation of fetal gene expression, and hypertrophy, which progressed to dilated cardiomyopathy with interstitial tissue fibrosis and death by 6 months in males. Females also had ventricular hypertrophy at 3 months but exhibited normal systolic function up to 12 months of age. These results suggest a causal relationship between defective SR Ca(2+) cycling and cardiac remodeling leading to heart failure, with a gender-dependent influence on the time course of these alterations."
