Pubmed_ID,Review,Author,Title,Journal,Year,Subject,Species,Nr patients,abstract
7953084,No," J ReissigovÃ¡,",[Statistical modelling of lung cancer mortality in the Czech Republic 1960-1989].,"Epidemiologie, mikrobiologie, imunologie : casopis Spolecnosti pro epidemiologii a mikrobiologii CeskÃ© lÃ©karskÃ© spolecnosti J.E. Purkyne",1994 Sep,Epidemiology,Human,n.a.,"The author's aim is to analyze in more detail the temporal mortality trends from lung cancer in the Czech Republic in the age group from 35-69 years during 1960-1989, separately for men and women. Poisson's log-linear regression model revealed that the mortality in both sexes depended significantly on three time factors: age, year of birth and historical period. The dependence of mortality on the above factors was analyzed by Osmond-Gardner's method. The mortality increased in both sexes with age. The risk of death in male generations born between the beginning of the 19th century and the First World War declined, however, in generations born after 1915 it increased again with consecutive years of birth. In women the risk of death increased with the year of birth. The impact of five-year periods on mortality increased slowly, however, in women only from the first half of the seventies."
8202315,No," M Furukawa, K Ooishi",Statistical analysis of malignant tumors detected as the cause of vocal cord paralysis.,"ORL, journal for oto-rhino-laryngology and its related specialties",1994 May-Jun,Clinical,Human,69,"It is well known that vocal cord paralysis is sometimes the only sign of an otherwise symptom-free malignant tumor. We report 69 cases of vocal cord paralysis caused by malignant tumor experienced at our clinic over the past 18 years. They consisted of 28 cases of thyroid cancer, 21 lung cancer, 14 esophageal cancer, 3 mediastinal tumors and 3 tumors of miscellaneous origin: 41 cases were male and 28 female. In the 65 patients with unilateral paralysis, the left side was affected in 45 and the right in 20. The remaining 4 patients had bilateral paralysis. There was a marked sex difference in the origin of malignant tumors; the incidence of lung cancer was higher in males with paralysis on the left side, while that of thyroid cancer was higher in females. Ultrasonography (US) of the neck, chest X-ray, CT scan of the chest and contrast esophagography should be performed for the detection of malignant tumors in cases with left paralysis, while US of the neck and chest X-ray appear to be sufficient in cases of right paralysis."
8202315,No," M Furukawa,",Statistical analysis of malignant tumors detected as the cause of vocal cord paralysis.,"ORL, journal for oto-rhino-laryngology and its related specialties",1994 May-Jun,Clinical,Human,69,"It is well known that vocal cord paralysis is sometimes the only sign of an otherwise symptom-free malignant tumor. We report 69 cases of vocal cord paralysis caused by malignant tumor experienced at our clinic over the past 18 years. They consisted of 28 cases of thyroid cancer, 21 lung cancer, 14 esophageal cancer, 3 mediastinal tumors and 3 tumors of miscellaneous origin: 41 cases were male and 28 female. In the 65 patients with unilateral paralysis, the left side was affected in 45 and the right in 20. The remaining 4 patients had bilateral paralysis. There was a marked sex difference in the origin of malignant tumors; the incidence of lung cancer was higher in males with paralysis on the left side, while that of thyroid cancer was higher in females. Ultrasonography (US) of the neck, chest X-ray, CT scan of the chest and contrast esophagography should be performed for the detection of malignant tumors in cases with left paralysis, while US of the neck and chest X-ray appear to be sufficient in cases of right paralysis."
7517250,No," F Levi,","Worldwide patterns of cancer mortality, 1985-89.",European journal of cancer prevention : the official journal of the European Cancer Prevention Organisation (ECP),1994 Mar,Epidemiology,Human,n.a.,"Histograms of all age-standardized death certification rates from 26 cancers or groups of cancers and total cancer mortality for the most recent calendar quinquennium (generally 1985-89) were produced for 55 countries: 26 in Europe, the former Soviet Union (USSR), three in North America, 13 in Latin America and the Caribbean, two in Africa, eight in Asia and two in Oceania, providing interpretable data to the World Health Organization database. Major differences were observed for all common cancer sites, including stomach (49/100,000 males in Costa Rica, 38 in the USSR and Japan vs 5/100,000 in the United States), intestines (over 25/100,000 males in Czechoslovakia, Hungary and New Zealand vs 10-15/100,000 in Japan and Southern Europe and less than 5/100,000 in most Latin American and Asian countries), lung (over 70/100,000 in Belgium, Scotland, The Netherlands, Czechoslovakia and Hungary, and less than 20/100,000 in most Latin American and Asian countries; over 20/100,000 females in Britain, Hong Kong, the United States and Denmark vs less than 5/100,000 in France, Spain and again most areas of Asia and Africa providing data; breast (over 25/100,000 females in Great Britain, New Zealand, Belgium, The Netherlands and Uruguay, vs less than 10/100,000 in Japan, Hong Kong and most Latin American countries). Thus, there was over a fivefold variation in total cancer mortality for both sexes, the highest rates being in Hungary (237/100,000) and Czechoslovakia (229/100,000) for males, and in Denmark (142/100,000) and Scotland (138/100,000) for females. Although problems of validity and reliability of cancer death certification, mostly in developing countries, may in part explain this variation, these substantial differences are at least in part real and essentially reflect, besides the impact of breast cancer in females and of stomach and colorectal cancer in both sexes, the different spectrum of the tobacco-related lung cancer epidemic in the two sexes and in various areas of the world."
8166467,No," D M Parkin, R Sankaranarayanan","Overview on small cell lung cancer in the world: industrialized countries, Third World, eastern Europe.",Anticancer research,1994 Jan-Feb,Epidemiology,Human,na,"Lung cancer cases were abstracted from cancer registries in 20 countries to study the distribution of small cell lung cancer around 1985. The international patterns of small cell lung cancer resemble those of squamous cell tumours, and of lung cancer as a whole. Cigarette smoking and occupational risk factors are more strongly associated with squamous and small cell lung cancers than with adenocarcinoma. Inspection of sex differences and time trends in incidence show some differences which may relate to a higher risk for small cell lung cancer in female smokers than in males, and a less rapid decline in risk on smoking cessation."
8171879,Yes," E Lang,","[Women live longer--biological, medical and sociologic causes].",Zeitschrift fÃ¼r Gerontologie,1994 Jan-Feb,Review,Human,n.a.,"The results of studies concerning the mortality rates of both sexes are of great similarity in all industrial countries. For underdeveloped countries, little information is available, but analogue proportions can be supposed. In the nations of the industrialized world males have a significantly higher mortality rate, which shortens their life expectancy in comparison with that of woman. Since about 1970 a deceleration of this development has been observed. The diseases responsible for this fact are ischemic heart disease, lung cancer, accidents, and other traumatic incidences, but also infectious diseases. Concerning the origins of ischemic heart disease, the influence of sex hormones especially on the lipid profile are being discussed; nevertheless, for the enhanced coronary risk of males environmental and behavioral factors seem to be more important than biological reasons. As for carcinosis being a reason for the mortality of males, lung cancer is in the foremost position. Cigarette consumption, as well as the higher exposure to cancerogenic substances related to typically male professions, are held responsible for this. As for other types of cancer, environmental factors depending on gender are strongly considered as a reason for different rates of mortality. Furthermore, sociological explanations for these differing frequencies are being discussed. Occupational differences and the different positions held in working life by each gender are believed to be responsible for the higher rate of mortality among males. Also, risktaking behavior seems to be found more often among males, than among females. A variety of hypotheses based on genetics have been given to explain the different gender-specific rates of mortality, but none of them has yet been proven correct.(ABSTRACT TRUNCATED AT 250 WORDS)"
8166467,No," D M Parkin,","Overview on small cell lung cancer in the world: industrialized countries, Third World, eastern Europe.",Anticancer research,1994 Jan-Feb,Epidemiology,Human,n.a.,"Lung cancer cases were abstracted from cancer registries in 20 countries to study the distribution of small cell lung cancer around 1985. The international patterns of small cell lung cancer resemble those of squamous cell tumours, and of lung cancer as a whole. Cigarette smoking and occupational risk factors are more strongly associated with squamous and small cell lung cancers than with adenocarcinoma. Inspection of sex differences and time trends in incidence show some differences which may relate to a higher risk for small cell lung cancer in female smokers than in males, and a less rapid decline in risk on smoking cessation."
8318643,No," J F Dorgan, G L Shaw","Race and sex differences in associations of vegetables, fruits, and carotenoids with lung cancer risk in New Jersey (United States).",Cancer causes & control : CCC,1993 May,Epidemiology,Human,3189,"We used data from a case-control study conducted in New Jersey between 1980 and 1983 to evaluate race and sex differences in associations of vegetable, fruit, and carotenoid consumption with lung cancer. Cases included 736 White males, 860 White females, 269 Black males, and 86 Black females with incident, histologically confirmed, primary cancer of the trachea, bronchus, or lung. Controls were identified through drivers' license and Health Care Financing Administration files and included 548 White males, 473 White females, 170 Black males, and 47 Black females. Usual intakes of vegetables (predominantly yellow/green) and fruit (predominantly yellow/orange) as well as other food sources of carotenoids were ascertained by a food frequency questionnaire. White females showed significant inverse associations of lung cancer with vegetables, fruit, and carotenoids. White males showed nonsignificant inverse associations with vegetables and carotenoids, and Black females just with vegetables. No inverse associations were found for Black males. Vegetable consumption was associated with risk of all histologic types of lung cancer, but the pattern of increasing risk with decreasing intake was limited to smokers. We infer that consumption of yellow/green vegetables and carotenoids may confer protection from lung cancer to White male and White female smokers. Further studies are needed to clarify the effect in Blacks."
8318643,No," J F Dorgan,","Race and sex differences in associations of vegetables, fruits, and carotenoids with lung cancer risk in New Jersey (United States).",Cancer causes & control : CCC,1993 May,Clinical,Human,3189,"We used data from a case-control study conducted in New Jersey between 1980 and 1983 to evaluate race and sex differences in associations of vegetable, fruit, and carotenoid consumption with lung cancer. Cases included 736 White males, 860 White females, 269 Black males, and 86 Black females with incident, histologically confirmed, primary cancer of the trachea, bronchus, or lung. Controls were identified through drivers' license and Health Care Financing Administration files and included 548 White males, 473 White females, 170 Black males, and 47 Black females. Usual intakes of vegetables (predominantly yellow/green) and fruit (predominantly yellow/orange) as well as other food sources of carotenoids were ascertained by a food frequency questionnaire. White females showed significant inverse associations of lung cancer with vegetables, fruit, and carotenoids. White males showed nonsignificant inverse associations with vegetables and carotenoids, and Black females just with vegetables. No inverse associations were found for Black males. Vegetable consumption was associated with risk of all histologic types of lung cancer, but the pattern of increasing risk with decreasing intake was limited to smokers. We infer that consumption of yellow/green vegetables and carotenoids may confer protection from lung cancer to White male and White female smokers. Further studies are needed to clarify the effect in Blacks."
8434270,No, I Waldron,Recent trends in sex mortality ratios for adults in developed countries.,Social science & medicine (1982),1993 Feb,Outcomes,Human,na,"This paper analyzes changes in sex mortality ratios between 1979 and 1987 for adults in 23 developed countries. (A sex mortality ratio is the ratio of male to female death rates.) Previous analyses have shown that during the mid-twentieth century sex mortality ratios increased for all adult age groups. During the 1980s sex mortality ratios continued to increase for 25-34 year olds, but showed mixed trends for other adult age groups. For example, for older adults aged 55-64, sex mortality ratios increased in Southern and Eastern European countries and Japan, but sex mortality ratios decreased in Northern European and Anglophone countries. Trends in several causes of death contributed to these trends in sex mortality ratios. For example, for 25-34 year olds, increases in men's suicide rates and HIV or AIDS mortality contributed to the increases in sex mortality ratios. For older adults, it was hypothesized that decreasing sex differences in cigarette smoking in recent decades would result in decreasing sex differences in lung cancer and ischemic heart disease mortality during the 1980s. The predicted decrease in sex differences in lung cancer mortality was observed in many countries; women had more unfavorable lung cancer mortality trends than men in the Anglophone countries and Northern and Central Western European countries. In contrast, very little evidence was found for the predicted decrease in sex differences in ischemic heart disease. The paper presents additional data concerning the contributions of trends in specific causes of death to changes in sex mortality ratios and briefly reviews evidence concerning probable causes of the observed mortality trends. It appears that recent trends in sex mortality ratios have been influenced by changing sex differences in smoking and a variety of additional factors, such as the effects of improvements in health care interacting with inherent sex differences in vulnerability to ischemic heart disease."
8434270,Yes," I Waldron,",Recent trends in sex mortality ratios for adults in developed countries.,Social science & medicine (1982),1993 Feb,Review,Human,n.a.,"This paper analyzes changes in sex mortality ratios between 1979 and 1987 for adults in 23 developed countries. (A sex mortality ratio is the ratio of male to female death rates.) Previous analyses have shown that during the mid-twentieth century sex mortality ratios increased for all adult age groups. During the 1980s sex mortality ratios continued to increase for 25-34 year olds, but showed mixed trends for other adult age groups. For example, for older adults aged 55-64, sex mortality ratios increased in Southern and Eastern European countries and Japan, but sex mortality ratios decreased in Northern European and Anglophone countries. Trends in several causes of death contributed to these trends in sex mortality ratios. For example, for 25-34 year olds, increases in men's suicide rates and HIV or AIDS mortality contributed to the increases in sex mortality ratios. For older adults, it was hypothesized that decreasing sex differences in cigarette smoking in recent decades would result in decreasing sex differences in lung cancer and ischemic heart disease mortality during the 1980s. The predicted decrease in sex differences in lung cancer mortality was observed in many countries; women had more unfavorable lung cancer mortality trends than men in the Anglophone countries and Northern and Central Western European countries. In contrast, very little evidence was found for the predicted decrease in sex differences in ischemic heart disease. The paper presents additional data concerning the contributions of trends in specific causes of death to changes in sex mortality ratios and briefly reviews evidence concerning probable causes of the observed mortality trends. It appears that recent trends in sex mortality ratios have been influenced by changing sex differences in smoking and a variety of additional factors, such as the effects of improvements in health care interacting with inherent sex differences in vulnerability to ischemic heart disease."
8225730,No," R E Harris, E L Wynder",Race and sex differences in lung cancer risk associated with cigarette smoking.,International journal of epidemiology,1993 Aug,Epidemiology,Human,na,"Despite the extreme differences in the incidence of lung cancer between black and white Americans of each sex, little information is available on the sex-race-specific lung cancer risk due to tobacco use. In the current study, case-control data were examined for sex-race differences in the lung cancer risk associated with cigarette smoking. Results indicate that Kreyberg I lung cancers (squamous cell and oat cell carcinomas) are associated with heavier intensity of smoking than Kreyberg II lung cancer (adenocarcinomas and alveolar cell carcinomas); blacks are at higher risk than whites (relative risk = 1.8), and women are at higher risk than men for a given level of smoking (RR = 1.7). Our findings indicate the existence of important differences in the smoking-associated risk for lung cancer which depend upon sex, race, and histology."
8225730,No," R E Harris,",Race and sex differences in lung cancer risk associated with cigarette smoking.,International journal of epidemiology,1993 Aug,Epidemiology,Human,n.a.,"Despite the extreme differences in the incidence of lung cancer between black and white Americans of each sex, little information is available on the sex-race-specific lung cancer risk due to tobacco use. In the current study, case-control data were examined for sex-race differences in the lung cancer risk associated with cigarette smoking. Results indicate that Kreyberg I lung cancers (squamous cell and oat cell carcinomas) are associated with heavier intensity of smoking than Kreyberg II lung cancer (adenocarcinomas and alveolar cell carcinomas); blacks are at higher risk than whites (relative risk = 1.8), and women are at higher risk than men for a given level of smoking (RR = 1.7). Our findings indicate the existence of important differences in the smoking-associated risk for lung cancer which depend upon sex, race, and histology."
8386708,No," K E Osann, T Taylor",Sex differences in lung-cancer risk associated with cigarette smoking.,International journal of cancer. Journal international du cancer,1993 Apr 22,Epidemiology,Human,5493,"The importance of cigarette smoking as a risk factor for specific histologic types of lung cancer in men and women has been examined in a case-control analysis of data from the Cancer Surveillance Program of Orange County, a population-based registry. Smoking habits were abstracted from medical records for 1153 men and 833 women diagnosed with primary lung cancer in 1984-1986 and 1851 men and 1656 women aged 30 or older diagnosed with cancers not associated with smoking. Ninety-six percent of men and 89% of women with lung cancer were current or former cigarette smokers, as compared with 55% of men and 34% of women with other cancers. The age and ethnicity-adjusted odds ratios (OR) for ever-smoking were 19.7 for men and 15.0 for women. Men and women who smoked 2 or more packs per day experienced nearly equal risks. Comparison of the most common cell types showed that women smokers had equal or lower ORs for squamous-cell carcinoma and adenocarcinoma, but higher OR for small-cell carcinoma, as compared with men smokers. While the smoking-associated OR were equal for small-cell and squamous-cell carcinomas in men, the OR for women were significantly higher for small-cell carcinoma than for squamous-cell carcinoma."
8386708,No," K E Osann,",Sex differences in lung-cancer risk associated with cigarette smoking.,International journal of cancer. Journal international du cancer,1993 Apr 22,Epidemiology,Human,1986,"The importance of cigarette smoking as a risk factor for specific histologic types of lung cancer in men and women has been examined in a case-control analysis of data from the Cancer Surveillance Program of Orange County, a population-based registry. Smoking habits were abstracted from medical records for 1153 men and 833 women diagnosed with primary lung cancer in 1984-1986 and 1851 men and 1656 women aged 30 or older diagnosed with cancers not associated with smoking. Ninety-six percent of men and 89% of women with lung cancer were current or former cigarette smokers, as compared with 55% of men and 34% of women with other cancers. The age and ethnicity-adjusted odds ratios (OR) for ever-smoking were 19.7 for men and 15.0 for women. Men and women who smoked 2 or more packs per day experienced nearly equal risks. Comparison of the most common cell types showed that women smokers had equal or lower ORs for squamous-cell carcinoma and adenocarcinoma, but higher OR for small-cell carcinoma, as compared with men smokers. While the smoking-associated OR were equal for small-cell and squamous-cell carcinomas in men, the OR for women were significantly higher for small-cell carcinoma than for squamous-cell carcinoma."
1503163,No," L S Covey, E L Wynder",Cigarette smoking and occupational status: 1977 to 1990.,American journal of public health,1992 Sep,Epidemiology,Human,8045,"In this study we examined the relationship between occupational status and smoking habits in men and women during the period from 1977 to 1990.Cigarette smoking and occupational history were obtained from 8045 men and women who served as controls for a hospital-based study of tobacco-related diseases.There was an association between increasing occupational status and tobacco exposure in men, but not in women. The quit rate increased over time in all sex-occupational groups except for male laborers, whose quit rate remained constant. Nicotine-dependent smokers are likely to find it difficult to quit. Male nicotine-dependent smokers were consistently found in greater numbers among blue collar workers throughout the study period. Initially, female nicotine-dependent smokers were more often found among blue collar workers, but in recent years became more frequent among white collar workers.These trends provide clues to the future epidemiological distribution of lung cancer and other tobacco-related diseases. An understanding of gender differences in the occupational profile of cigarette smokers can provide guidelines for effective antismoking interventions."
1448361,Yes," L Dumas,","Lung cancer in women. Rising epidemic, preventable disease.",The Nursing clinics of North America,1992 Dec,Review,Human,n.a.,"Lung cancer is a preventable disease. Like acquired immunodeficiency syndrome, lung cancer is reaching epidemic proportions in women. This article overviews selected epidemiology of lung cancer and discusses public health issues that are gender-specific to women. Community nursing approaches are advocated that address risk behaviors in women and girls."
1764560,No," T Skov,","Cancer of the lung and urinary bladder in Denmark, 1943-87: a cohort analysis.",Cancer causes & control : CCC,1991 Nov,Epidemiology,Human,n.a.,"National data from 1943 to 1987 on the two most frequent tobacco-related cancers in Denmark, lung and bladder cancer, were analyzed with multiplicative Poisson models. The temporal trends in the cohort-specific risks for both sites and sexes were similar: the risks increased in the beginning of the period covered by the analysis, but then levelled off; and there was no increase among cohorts born after circa 1930. Women experienced a smaller increase during the period covered by the analysis in the cohort-specific risk for bladder cancer than men (3.7 cf 6.1 times), whereas the overall increase in lung-cancer cohort-specific risk was the same for both sexes. The difference could not be explained by trends in tobacco consumption, types of tobacco consumed, or occupational exposures. On the basis of these findings, it is suggested that women may be less susceptible than men to developing bladder cancer from tobacco smoking."
2037858,No," H H McDuffie, J A Dosman","Men, women and primary lung cancer--a Saskatchewan personal interview study.",Journal of clinical epidemiology,1991,Epidemiology,Human,376,"In a previous study conducted by mail questionnaire and with a large proportion of surrogate responders, we found differences in smoking habits, age at diagnosis, tumour cell type distribution and occupational exposures between men and women who developed primary lung cancer. This study was designed to confirm those findings by conducting personal case interviews and extend them by examining the impact of certain biological factors. We have investigated demographic, smoking, occupational and medical history sex differences in cases with primary lung cancer by interviewing 273 male and 103 female cases diagnosed between November 1983 and July 1986. The females were significantly younger at diagnosis, a pattern consistent for all cell types. Squamous cell (40%), small cell anaplastic (20%) and adenocarcinomas (16%) were the most prevalent cell types in men. In women, similar frequencies of adenocarcinomas (32%) and squamous cell carcinomas (29%) occurred. Despite a higher prevalence of physician diagnosed allergy and asthma among women, minimal sex differences in the prevalence of atopy as measured by prick skin test were found. Female cases were more likely to be lifetime non-smokers (15% vs 3%), to have started smoking on average 3 years older and to smoke 6 fewer cigarettes per day. The mean pack years of female cases was significantly lower than males' for squamous, adenocarcinoma and small cell anaplastic tumours. The majority of these women had not been occupationally exposed to any substance known to be carcinogenic or to damage the lung. However, in a small subset of cases pulmonary function variables were as depressed in women as in men with significantly higher mean pack years.(ABSTRACT TRUNCATED AT 250 WORDS)"
2037858,No," H H McDuffie,","Men, women and primary lung cancer--a Saskatchewan personal interview study.",Journal of clinical epidemiology,1991,Clinical,Human,376,"In a previous study conducted by mail questionnaire and with a large proportion of surrogate responders, we found differences in smoking habits, age at diagnosis, tumour cell type distribution and occupational exposures between men and women who developed primary lung cancer. This study was designed to confirm those findings by conducting personal case interviews and extend them by examining the impact of certain biological factors. We have investigated demographic, smoking, occupational and medical history sex differences in cases with primary lung cancer by interviewing 273 male and 103 female cases diagnosed between November 1983 and July 1986. The females were significantly younger at diagnosis, a pattern consistent for all cell types. Squamous cell (40%), small cell anaplastic (20%) and adenocarcinomas (16%) were the most prevalent cell types in men. In women, similar frequencies of adenocarcinomas (32%) and squamous cell carcinomas (29%) occurred. Despite a higher prevalence of physician diagnosed allergy and asthma among women, minimal sex differences in the prevalence of atopy as measured by prick skin test were found. Female cases were more likely to be lifetime non-smokers (15% vs 3%), to have started smoking on average 3 years older and to smoke 6 fewer cigarettes per day. The mean pack years of female cases was significantly lower than males' for squamous, adenocarcinoma and small cell anaplastic tumours. The majority of these women had not been occupationally exposed to any substance known to be carcinogenic or to damage the lung. However, in a small subset of cases pulmonary function variables were as depressed in women as in men with significantly higher mean pack years.(ABSTRACT TRUNCATED AT 250 WORDS)"
2208018,No," A P Polednak,",Cancer mortality in a higher-income black population in New York State. Comparison with rates in the United States as a whole.,Cancer,1990 Oct 1,Epidemiology,Human,n.a.,"In the 1980 Census the median family income among blacks in Suffolk County, New York (i.e., $19,604) was much higher than that for American blacks as a whole (i.e., $12,618) and 94.1% of that for American whites (i.e., $20,840), but the proportion below the poverty level was still higher for Suffolk County blacks than for American whites. Observed numbers of deaths from 1979 to 1985 for total cancers and most cancer sites in Suffolk County black men and women were not lower than expected on the basis of age-specific and gender-specific death rates for blacks in the US. Although numbers of deaths from cervical cancer and prostate cancer were slightly lower than expected in Suffolk County blacks versus American blacks, these numbers were still significantly greater than expected on the basis of death rates among American whites. Age-specific death rates for age groups 25 to 44 years to 55 to 64 years tended to be lower in Suffolk County for lung cancers in black men but not for breast cancer in black women. Specific cancer sites, which differ in the direction of the association between incidence and socioeconomic status, age, and gender must be considered in comparisons of cancer mortality by race and socioeconomic level. Implications of the comparisons were discussed with regard to the goal of reducing racial differences in cancer death rates."
2166143,No," M K Ferguson, H M Golomb",Sex-associated differences in presentation and survival in patients with lung cancer.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,1990 Aug,Epidemiology,Human,772,"A retrospective study of 478 men and 294 women with primary lung cancer was conducted to characterize sex-associated differences in their presentation and survival. At the time of diagnosis, women were younger than men (mean age, 57.4 +/- 10.4 v 60.2 +/- 9.9 years, respective; P = .0007). Men were more likely to be current or previous smokers (94% v 84%; P less than .005), and in patients with a positive smoking history, cigarette consumption was greater in men (52.2 v 40.2 pack years; P = .0001). The proportion of adenocarcinomas compared with squamous cancers was high in women (45% v 23%), while these cell types were equally represented in men. The majority of patients in both sex groups had regionally advanced or metastatic disease at diagnosis. Survival was related to age, stage at presentation and cell type. In addition, sex was found to be an independent prognostic factor for survival. Women with tumors of all cell types lived longer than their male counterparts (P less than .0001), and survival by stage in patients with nonsmall-cell cancers was greater for women than it was for men. These data demonstrate that important sex-associated differences exist in presentation and survival from lung cancer. Such differences should be considered when planning and analyzing clinical trials."
2166143,No," M K Ferguson,",Sex-associated differences in presentation and survival in patients with lung cancer.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,1990 Aug,Clinical,Human,772,"A retrospective study of 478 men and 294 women with primary lung cancer was conducted to characterize sex-associated differences in their presentation and survival. At the time of diagnosis, women were younger than men (mean age, 57.4 +/- 10.4 v 60.2 +/- 9.9 years, respective; P = .0007). Men were more likely to be current or previous smokers (94% v 84%; P less than .005), and in patients with a positive smoking history, cigarette consumption was greater in men (52.2 v 40.2 pack years; P = .0001). The proportion of adenocarcinomas compared with squamous cancers was high in women (45% v 23%), while these cell types were equally represented in men. The majority of patients in both sex groups had regionally advanced or metastatic disease at diagnosis. Survival was related to age, stage at presentation and cell type. In addition, sex was found to be an independent prognostic factor for survival. Women with tumors of all cell types lived longer than their male counterparts (P less than .0001), and survival by stage in patients with nonsmall-cell cancers was greater for women than it was for men. These data demonstrate that important sex-associated differences exist in presentation and survival from lung cancer. Such differences should be considered when planning and analyzing clinical trials."
2258274,Yes," E T Fontham,",Protective dietary factors and lung cancer.,International journal of epidemiology,1990,Review,Human,n.a.,"Since the first report of a protective effect of dietary vitamin A on lung cancer risk was issued in 1975, a succession of retrospective (case-control) and prospective (cohort) epidemiological studies have examined the association. Food frequency questionnaires have been used to assess dietary intake of food groups and to generate indices of specific dietary components, in particular retinol and carotene. Serum levels of retinol, carotenoids, and other micronutrients have been determined as well, and related to risk of lung cancer. The dietary studies have been notably consistent, finding an approximate 50% reduction in risk associated with high compared to low consumption of carotene-containing fruits and vegetables. Unresolved issues include gender differences, histological specificity and the interaction with cigarette smoking as well as the role of other possible protective factors found in these foods--indoles, vitamin C, trace minerals. Most studies in which serum beta-carotene was assayed in prospectively collected blood samples have found lower levels of beta-carotene in people who subsequently developed lung cancer. Unlike carotene, blood retinol levels do not reflect dietary intake under normal conditions and, as might be expected, have failed to show a consistent relation with risk of lung cancer. Although epidemiological studies have not strongly supported the role of preformed retinol as a protective agent, animal studies have provided convincing evidence that retinol and synthetic retinoids are protective against epithelial tumours including those of the lung. A number of on-going clinical trials are testing the efficacy of retinol, beta-carotene, synthetic retinoids and alpha-tocopherol for preventing cancer of the lung, especially in high risk groups such as heavy smokers, miners and asbestos workers. It is hoped that these trials will help explain the nature of the observed protective effect of fruit and vegetables."
2554828,No," T Mitsudomi, K Sugimachi",Longer survival after resection of non-small cell lung cancer in Japanese women.,The Annals of thoracic surgery,1989 Nov,Outcomes,Human,492,"From 1974 to 1988, 492 patients (361 male and 131 female) with non-small cell lung cancer underwent pulmonary resection at our department. A retrospective study was done with special reference to the sex of the patients. There was no sex-related association with age distribution, operation, pathological T or N status, or staging. On the other hand, 77.9% of women had an adenocarcinoma and only 44.6% of men had this type of lesion. This was considered at least partly a result of sex difference in smoking habits. Women survived for a significantly longer time (p = 0.0036), and this difference could not be explained by differences in histological type. Presumably, hormonal factor(s) may contribute to the prognosis."
2554828,No," T Mitsudomi,",Longer survival after resection of non-small cell lung cancer in Japanese women.,The Annals of thoracic surgery,1989 Nov,Outcomes,Human,492,"From 1974 to 1988, 492 patients (361 male and 131 female) with non-small cell lung cancer underwent pulmonary resection at our department. A retrospective study was done with special reference to the sex of the patients. There was no sex-related association with age distribution, operation, pathological T or N status, or staging. On the other hand, 77.9% of women had an adenocarcinoma and only 44.6% of men had this type of lesion. This was considered at least partly a result of sex difference in smoking habits. Women survived for a significantly longer time (p = 0.0036), and this difference could not be explained by differences in histological type. Presumably, hormonal factor(s) may contribute to the prognosis."
2832636,No," T Sobue, I Fujimoto","Relationship between cigarette smoking and histologic type of lung cancer, with special reference to sex difference.",Japanese journal of clinical oncology,1988 Mar,Epidemiology,Human,2083,"In order to clarify sex differences associated with the relationship between smoking and each histologic type of lung cancer, the smoking histories of 2,083 lung cancer patients (1,660 men and 423 women) diagnosed at the Center for Adult Diseases, Osaka, from 1965 to 1983 were analyzed. The rates expected of smokers among these cases were calculated from the sex and age specific rates of smokers in the general population, reported annually by the Japan Tobacco and Salt Public Corporation. The odds ratios for smoking were estimated to be 5.2, 3.1, 6.9, and 4.1 in men for squamous cell carcinoma, adenocarcinoma, small cell carcinoma and large cell carcinoma, and 7.2, 1.8, 14.4 and 3.8 in women respectively. Significant differences in the odds ratios for each histologic type between men and women were observed only for adenocarcinoma. In squamous cell carcinomas, the odds ratios were estimated by dividing them into two groups according to location. No difference was found between men and women in this respect."
2832636,No," T Sobue,","Relationship between cigarette smoking and histologic type of lung cancer, with special reference to sex difference.",Japanese journal of clinical oncology,1988 Mar,Epidemiology,Human,2083,"In order to clarify sex differences associated with the relationship between smoking and each histologic type of lung cancer, the smoking histories of 2,083 lung cancer patients (1,660 men and 423 women) diagnosed at the Center for Adult Diseases, Osaka, from 1965 to 1983 were analyzed. The rates expected of smokers among these cases were calculated from the sex and age specific rates of smokers in the general population, reported annually by the Japan Tobacco and Salt Public Corporation. The odds ratios for smoking were estimated to be 5.2, 3.1, 6.9, and 4.1 in men for squamous cell carcinoma, adenocarcinoma, small cell carcinoma and large cell carcinoma, and 7.2, 1.8, 14.4 and 3.8 in women respectively. Significant differences in the odds ratios for each histologic type between men and women were observed only for adenocarcinoma. In squamous cell carcinomas, the odds ratios were estimated by dividing them into two groups according to location. No difference was found between men and women in this respect."
3062994,Yes," U HÃ¤rtel,","[Differential mortality of males and females, exemplified by West Germany].",Sozial- und PrÃ¤ventivmedizin,1988,Review,Human,n.a.,"Sex differences in mortality are described and discussed, using data from the national causes of death statistics of West Germany. As in other industrialized countries, men in the FRG, compared to women, have higher mortality rates in all leading causes of death. The sex differences are most prominent in coronary heart disease, lung cancer, fatal accidents, suicide and liver cirrhosis. For example, in the age groups 35 to 55 the male/female ratio in the mortality rates was 6 to 7 for coronary heart disease, 3 to 4 for lung cancer, and 4 for fatal accidents. The cause-specific death rates and the results from corresponding epidemiological studies indicate that genetic disadvantages of men are reinforced by factors of the social environment and 'deleterious' individual behavior. Thus a great part of the sex differences in total mortality could be influenced and should not be judged as inevitable."
