Pubmed_ID,Review,Author,Title,Journal,Year,Subject,Species,Nr patients,abstract
18556583,No," Gustavo Saposnik,Collective=Stroke Outcome Research Canada (SORCan) Working Group",Stroke outcome in those over 80: a multicenter cohort study across Canada.,"Stroke, a journal of cerebral circulation",2008 Aug,Outcomes,Human,26676,"The prevalence of stroke in elderly patients has been increasing in recent years. However, limited information is available about the burden of stroke in individuals over 80. We sought to evaluate differences in clinical outcomes in Canadians over 80 years old hospitalized for an acute ischemic stroke.The authors conducted a multicenter cohort study including all hospital admissions for ischemic stroke identified from the Canadian Hospital Morbidity and Mortality Database from April 2003 to March 2004. The Hospital Morbidity and Mortality Database contains a national database that contains patient-level sociodemographic, diagnostic, procedural, and administrative information from across Canada. Multivariable analysis was performed using logistic regression. The primary outcome was 7-day case fatality and fatality at discharge. Secondary end points included intensive care unit admissions, medical complications, gender differences, length of hospital stay, and discharge disposition.We analyzed 26,676 patients with ischemic stroke admitted to 606 hospitals across Canada. Mean age (SD) was 74+/-13 years. Overall, 10,171 (38%) were aged 80 years or older. Case fatality at discharge was 5.7% (age < 59), 8.6% (age 60 to 69), 13.4% (age 70 to 79), and 24.2% (age > or = 80; P<0.001). Patients aged 80 and over were less likely to be admitted to the intensive care unit (7.7% versus 15.3%; P<0.001) and discharged to their prestroke residence (47.2% for those over 80 versus 61.6% for patients younger than 80; P<0.001). Median length of stay was longer in those over 80 (10 days versus 7 days; P<0.0001). In the multivariable analysis for the older group, admission to the intensive care unit, low socioeconomic status, and admission to a nonacademic institution were associated with increased fatality after adjusting for covariates.Aging of the population is a growing reality in Western societies and this translates into an increasing demand on healthcare systems. In our study, patients with stroke over 80 had higher risk-adjusted fatality, longer hospitalization, and were less likely to be discharged to their original place of residence. Strategies need to be implemented to facilitate equal access to specialized stroke care for the elderly."
18292386,No," John M Reid, Stephen J Phillips",Gender differences in stroke examined in a 10-year cohort of patients admitted to a Canadian teaching hospital.,"Stroke, a journal of cerebral circulation",2008 Apr,Outcomes,Human,2725,"Studies suggest that women with stroke are investigated less aggressively and receive tissue plasminogen activator less frequently than men. We tested whether gender differences in the investigation, treatment, and outcome of stroke are due to confounding factors.Gender differences in the use of investigations, trial enrollment, treatment with intravenous tissue plasminogen activator, and in-hospital outcomes were examined in data from our prospective registry using multivariate analysis to adjust for age, prestroke functional status, stroke subtype and severity, and atrial fibrillation.Of 2725 consecutive hospitalized patients (1996 to 2006), 88% had ischemic stroke and 48% were women. Women were older (median age, 77 versus 70 years), had more severe strokes, and were less likely to be independent prestroke (78% versus 87%) compared with men (all P<0.001). The proportion of women, but not men, aged >or=80 years, increased significantly between 1996 to 1997 and 2005 to 2006. After adjustment for confounding, women were less likely to have infratentorial strokes (OR, 0.78; 95% CI, 0.62 to 0.97), be able to walk unaided on admission (OR, 0.69; 95% CI, 0.54 to 0.87), be treated with tissue plasminogen activator (OR, 0.51; 95% CI, 0.35 to 0.72), experience pneumonia (OR, 0.38; 95% CI, 0.26 to 0.55), achieve a discharge Barthel Index of >or=95 (OR, 0.75; 95% CI, 0.61 to 0.94, and were more likely to experience a urinary tract infection (OR, 2.06; 95% CI, 1.61 to 2.64). There was no gender difference in adjusted use of investigations.The majority of the gender differences in stroke were explained by confounding. More research is required to understand gender differences in stroke pathophysiology and the utilization of thrombolytic therapy."
18309174,No," Susanna Toivanen,",Is the impact of job control on stroke independent from socioeconomic status?: a large-scale study of the Swedish working population.,"Stroke, a journal of cerebral circulation",2008 Apr,Outcomes,Human,na,"The main purpose of this study was to test whether the impact of job control on stroke mortality is independent of socioeconomic factors.This was a register-based cohort study of nearly 3.5 million working people (25 to 64 years of age in the 1990 Swedish Census) with a 5-year follow-up for stroke mortality. Job control was aggregated to the data from a secondary data source (job exposure matrix). Gender-specific Poisson regressions were performed.Compared with high job control occupations, low job control was significantly related to hemorrhagic (relative risk, 1.54; 95% CI, 1.10 to 2.17) and all-stroke mortality (relative risk, 1.50; 95% CI, 1.11 to 2.03) in women but not in men. The significance of job control in women was independent of all confounders included (marital status, education level, and occupational class). Class-specific analyses indicated a consistent effect of job control for most classes (significant for female lower nonmanuals). However, low job control did not increase the risk of stroke mortality in upper nonmanuals.Job control was significantly related to hemorrhagic and all-stroke mortality in women but not in men."
18810232,Yes," L Christine Turtzo, Louise D McCullough",Sex differences in stroke.,"Cerebrovascular diseases (Basel, Switzerland)",2008,Review,Human,na,"Increasing evidence suggests that sex differences exist in the etiology, presentation, treatment, and outcome from stroke. The reasons for these sex disparities are becoming increasingly explored, but large gaps still exist in our knowledge. Experimental studies over the past several years have demonstrated intrinsic sex differences both in vivo and in animal models which may have relevance to our understanding of stroke in clinical populations. A greater understanding of the differences and similarities between males and females with respect to the risk factors, pathophysiology, and response to stroke will facilitate the design of future clinical trials and enhance the development of treatment strategies to improve stroke care in both sexes. This article reviews the current literature on sex differences in stroke with an emphasis on the clinical data, incorporating an analysis of bench research as it pertains to the bedside."
18302529,No," Heidar Tavilani, Rohollah Setarehbadi",Sex differences in adenosine deaminase activity of stroke patients.,Clinical chemistry and laboratory medicine : CCLM / FESCC,2008,Pathophysiology,Human,30,"Adenosine deaminase (ADA) catalyzes the irreversible hydrolytic deamination of adenosine to inosine. The purpose of this study was to determine the plasma activities of total adenosine deaminase (ADA T), and its isoenzymes, ADA1 and ADA2, and ADA1/ADA2 ratio of male and female ischemic stroke patients.We determined activities of plasma ADA T, ADA1, ADA2 and ADA1/ADA2 ratio in 30 patients (15 men and 15 women) with acute ischemic stroke within 12 h of the onset of the attack, as well as in 30 control subjects (15 men and 15 women) of comparable age.There were significant differences between the ADA1 activity and ADA1/ADA2 ratio in male and female stroke patients (p<0.05). Compared with male stroke subjects, females had higher ADA1 activity and ADA1/ADA2 ratios. There were no significant differences between activities of ADA T and ADA2 in men and women of the stroke and control groups. In addition, the Canadian Neurological Scale in men was significantly higher than that of women in the stroke group (p<0.05).Our results suggest that the primary mechanism in men with ischemic stroke might involve the reduction of ADA1 activity. The reduction is probably an adaptation mechanism for induced increase in adenosine availability and protection of brain to ischemic injury."
18573200,Yes," Jesse T Lang, Louise D McCullough",Pathways to ischemic neuronal cell death: are sex differences relevant?,Journal of translational medicine,2008,Review,?,na,"We have known for some time that the epidemiology of human stroke is sexually dimorphic until late in life, well beyond the years of reproductive senescence and menopause. Now, a new concept is emerging: the mechanisms and outcome of cerebral ischemic injury are influenced strongly by biological sex as well as the availability of sex steroids to the brain. The principal mammalian estrogen (17 beta estradiol or E2) is neuroprotective in many types of brain injury and has been the major focus of investigation over the past several decades. However, it is becoming increasingly clear that although hormones are a major contributor to sex-specific outcomes, they do not fully account for sex-specific responses to cerebral ischemia. The purpose of this review is to highlight recent studies in cell culture and animal models that suggest that genetic sex determines experimental stroke outcome and that divergent cell death pathways are activated after an ischemic insult. These sex differences need to be identified if we are to develop efficacious neuroprotective agents for use in stroke patients."
18648197,No," N K J Oksala, P J Karhunen",Long-term survival after ischemic stroke in postmenopausal women is affected by an interaction between smoking and genetic variation in nitric oxide synthases.,"Cerebrovascular diseases (Basel, Switzerland)",2008,Pathophysiology,Human,486,"We aimed to study whether variations in vasoregulatory endothelial nitric oxide synthase (eNOS 4a/b) and tissue-injury-associated inducible nitric oxide synthase (iNOS R5/4) genes and smoking might explain gender differences in long-term survival after stroke.A total of 486 consecutive acute stroke patients, subjected to MRI, were followed up for a mean of 7.6 years. The eNOS 4a/b (n = 300) and iNOS R5/4 (n = 310) genotypes were determined by PCR. Of these patients, 213/300 (71.0%; eNOS 4a/b) and 223/310 (71.9%; iNOS R5/4) had died.Despite the fact that women were older than men (72.3 vs. 69.5 years, p = 0.001) at recruitment, poor long-term survival was not sex-related, but instead predicted by age (p < 0.0001), cardiac failure (p = 0.004), smoking (p = 0.017), diabetes (p = 0.049), and variation in the eNOS gene locus (p = 0.033). Smoking and variations in both eNOS [hazard ratio (HR) = 1.53, p = 0.011] and iNOS loci (HR = 1.52, p = 0.073) were found to impact upon poor survival. We found a strong interaction between smoking, female sex, and the iNOS R5/4 genotype with the risk of death (HR = 3.23, CI = 1.51-6.90, p = 0.002). Compared with nonsmoking noncarriers, postmenopausal women who had been smokers and carried either the rare iNOS R5 allele (17.1%; HR = 4.23, CI = 1.84-9.75, p = 0.001) or the common eNOS 4b allele (71%; HR = 3.14, CI = 1.49-6.62, p = 0.003) were at a higher risk of death during the follow-up. These interactions were independent of each other, and were not found among men.The interaction between smoking and genetic variants of eNOS and iNOS predicts survival after stroke, especially among postmenopausal women."
19118246,No,Eriksson M/ Stegmayr B,Sex Differences in Stroke Care and Oucome in the Swedish National Quality Register for Stroke Care.,Stroke,2008,Epidemiology,Human,na,"Previous reports concerning sex-related differences in stroke management and outcome are inconsistent and are sometimes difficult to interpret. We used data from a national stroke register to further explore possible differences between men and women in baseline characteristics, stroke treatment, and outcome.This study included 24633 stroke events registered in Riks-Stroke, the Swedish national quality register for stroke care, during 2006. Information on background variables and treatment was collected during the hospital stay. After 3 months, the patients' living situation and outcome were assessed.Women were older than men when they had their stroke (mean age, 78.4 versus 73.6 years; P<0.001). On admission to the hospital, women were more often unconscious. Among conscious patients, there was no sex-related difference in the use of stroke unit care. Men and women had equal probability to receive thrombolysis and oral anticoagulants. Women were more likely to develop deep venous thromboses and fractures, whereas men were more likely to develop pneumonia during their hospital stay. Women had a lower 3-month survival, a difference that was associated with higher age and impaired level of consciousness on admission. Women were less often living at home at the 3-month follow-up. However, the difference in residency was not present in patients <85 years who were living at home without community support before the stroke.Reported sex differences in stroke care and outcome were mainly explained by the women's higher age and lower level of consciousness on admission."
17845914,No," Thabele M Leslie-Mazwi, James F Meschia",Sex differences in stroke evaluations in the Ischemic Stroke Genetics Study.,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,2007 Sep-Oct,Management,Human,505,Epidemiologic studies suggest sex differences in evaluation of patients presenting with ischemic stroke. Sex differences in stroke evaluation could lead to sex differences in the validity of diagnosing ischemic stroke subtypes. This study assessed sex differences in the Ischemic Stroke Genetics Study (ISGS).The ISGS is a prospective case-control genetic association study of patients with first-ever ischemic stroke at 5 US tertiary stroke centers. The diagnostic tests performed as part of medical care were recorded for each enrolled patient.A total of 505 patients were enrolled; 45% (229 of 505) were women and 55% (276 of 505) were men. Mean age at time of stroke was greater for women (66.6 v 61.9 years; P = .001). Frequency of brain computed tomography was 92% (254 of 276) for men and 90% (206 of 229) for women (P = .42). Magnetic resonance imaging was completed in 84% (232 of 276) of men and 83% (191 of 229) of women (P = .91). Frequency of electrocardiography was 91% (252 of 276) for men and 90% (206 of 229) for women (P = .60). Echocardiography was done in 74% (203 of 276) of men and 79% (180 of 229) of women (P = .19). Cervical arterial imaging occurred in 91% (208 of 229) of women and 86% (237 of 276) of men (P = .09). Intracranial vascular imaging was performed in 75% (207 of 276) of men and 79% (181 of 229) of women (P = .28).Our findings suggest no significant sex differences in the extent to which major diagnostic tests were performed in patients in ISGS. Dedicated tertiary stroke centers may reduce the sex bias in stroke evaluation that has been identified by previous studies.
17673706,No," Julia Warner Gargano,Collective=Paul Coverdell National Acute Stroke Registry Michigan Prototype Investigators",Sex differences in stroke recovery and stroke-specific quality of life: results from a statewide stroke registry.,"Stroke, a journal of cerebral circulation",2007 Sep,Outcomes,Human,373,"Little is known about sex differences in stroke recovery. The few available studies have found that female stroke survivors are less likely to achieve independence in activities of daily living and have poorer quality of life than male survivors.A total of 373 acute stroke survivors discharged from 9 hospitals participating in a statewide stroke registry were prospectively enrolled in an outcomes study. Follow-up data, including the Barthel Index and Stroke-Specific Quality of Life, were obtained from the survivor or a proxy by telephone interview 90 days postdischarge. The independent effects of sex on activities of daily living independence (Barthel Index > or =95) and Stroke-Specific Quality of Life scores, controlling for age, race, subtype, prestroke ambulatory status, and other patient characteristics, were determined using adjusted odds ratios and least-squares means, respectively.Twenty-five percent of the patients required a proxy respondent. In adjusted models, females were less likely to achieve activities of daily living independence (adjusted OR: 0.37, 95% CI: 0.19 to 0.87). Females had lower least-squares means Stroke-Specific Quality of Life scores in Physical Function (3.9 versus 4.2, P=0.02), Thinking (2.8 versus 3.4, P<0.001), Language (4.3 versus 4.5, P=0.03), and Energy (2.6 versus 3.0, P<0.01). Interactions between sex and prior stroke were found for Mood, Role Function, and Summary Score, resulting in lower least-squares means for females only among subjects without prior stroke.Compared with males, female stroke survivors had lower functional recovery and poorer quality of life 3 months postdischarge. These differences were not explained by females' greater age at stroke onset or other demographic or clinical characteristics."
18040105,No," Xingang Zhang, Yingxian Sun",Gender differences in blood lipids and the risk of ischemic stroke among the hypertensive adults in rural China.,Neurology India,2007 Oct-Dec,Epidemiology,Human,6412,"Though large epidemiological studies have not established associations between blood lipids and ischemic stroke, increasing evidences have suggested that lipid-modifying agents may reduce cerebrovascular events.To determine whether blood lipids are risk factors for ischemic stroke among hypertensive rural adults in China.A cross-sectional survey was conducted during 2004-2006, which underwent cluster multistage sampling to a hypertensive resident group in the countryside of China.A total of 6,412 individuals (2,805 men, 3,607 women) with age>or=35 years were included. At baseline, lifestyle and other factors were obtained and blood lipids were assessed at a central study laboratory. Ischemic stroke was defined according to the criteria established by the National Survey of Stroke and all cases were further classified into lacunar infarction and other ischemic strokes.Univariable and multivariable logistic regression were used.In the univariable logistic regression model, LDL cholesterol (LDLc) in men and total cholesterol (TC), LDLc and TC-to-HDL cholesterol (TC: HDLc ratio) in women were risk factors for other ischemic strokes, with OR 1.42 (95% CI, 1.16-1.75), 1.31 (95% CI, 1.11-1.55), 1.47 (95% CI, 1.16-1.88) and 1.67 (95% CI, 1.28-2.14), respectively. After adjusting for independent variables, an increase in non-HDL cholesterol (non-HDLc) was associated with a significant increased risk of other ischemic strokes in women, with adjusted OR 1.45 (95% CI, 1.08-1.93).LDLc was the common risk factor for ischemic stroke in men and women, whereas Non-HDLc, TC and TC: HDLc ratio levels were related to ischemic stroke as risk factors only in women."
17882669,Yes, R A Lobo,Menopause and stroke and the effects of hormonal therapy.,Climacteric : the journal of the International Menopause Society,2007 Oct,Review,Human,na,"The incidence of stroke increases substantially after menopause, and in the United States it is the third leading cause of death. Data exist suggesting that women have worse outcomes for stroke than do men. Trials of aspirin use further suggest that there is a gender difference regarding stroke. While men may have a coronary benefit from aspirin, postmenopausal women do not; yet ischemic stroke may be decreased in women but not in men. Among the traditional risk factors for stroke (such as smoking, hypertension, diabetes, obesity), hormonal therapy (HT) has been suggested to be a risk as well, although the data are not consistent. The previous Position Statement of the IMS published in 2004 was relatively silent on the issue of stroke. The annual rate of stroke in women increases rapidly with aging in postmenopausal women. While the rate is approximately 0.6-0.8/1000/year at age 50-59, it is over 2/1000 after age 60. In white women in the USA, it is 4.2/1000 at 65-74 years of age, and 11.3/1000 between ages 75 and 84 years. Thus, in trials such as the Women's Health Initiative (WHI), most of the strokes occurred in older women. Both the conjugated equine estrogen/medroxyprogesterone acetate (CEE/MPA) and CEE-alone trials in the WHI reported an increased risk of stroke in the entire population using nominal statistics: 1.41 (95% confidence interval (CI) 1.07-1.85) and 1.39 (95% CI 1.10-1.77), respectively. The increased risk was related to ischemic stroke and not hemorrhagic stroke. The absolute risk for the entire population was 0.8/1000 and 1.2/1000 woman-years (<1/1000 signifies a 'rare' event using the CIOMS classification). However, the risk was not increased in the 50-59-year-old age group, although the numbers are small. Here, the background prevalence of stroke is much lower as noted above. The results of the observational trial of the WHI were not consistent with the randomized clinical trial data and were more in keeping with older observational data showing no increased risk of stroke. The authors reconcile these differences by suggesting differences in the timing of initiation of hormones, which was at an earlier age in the observational cohort. Several recent observational studies, which will be presented, show no increased risk of ischemic stroke in younger cohorts, but possibly an increase in the risk of transient ischemic attack. These recent studies suggested the risk to be less with lower doses of estradiol < or =1 mg and to be consistent with older studies showing no risk with doses < 0.625 mg CEE. In addition, the risk was possibly lower with non-oral therapy, and was reduced if started prior to menopause. The existence of hypertension was shown to substantially increase the risk. However, data on progestogen use versus unopposed estrogen have not been consistent. At the same time, a recent body of evidence from basic science studies has reaffirmed the neuronal and stroke protective effects of estrogen. Thus, the discrepancy between these data and clinical data showing no benefit or increased risk of stroke remains to be explained. Recent trials in older women with osteoporosis have suggested an increased risk of stroke with tibolone and of stroke mortality with raloxifene. In conclusion, the current data suggest no increased risk of stroke with hormone therapy in younger (50-59 years) normotensive postmenopausal women, particularly when lower doses are prescribed soon after menopause."
17714091,Yes," Alyson A Miller, Christopher G Sobey",Effect of gender and sex hormones on vascular oxidative stress.,Clinical and experimental pharmacology & physiology,2007 Oct,Review,Human/Mouse,na,"1. It is well documented that the incidence and severity of several vascular diseases, such as hypertension, atherosclerosis and stroke, are lower in premenopausal women than men of similar age and post-menopausal women. The mechanisms responsible for gender differences in the incidence and severity of vascular disease are not well understood. However, emerging evidence suggests that sex hormone-dependent differences in vascular oxidative stress may play an important role. The aim of the present brief review is to provide an insight into the effect of gender and sex hormones on vascular oxidative stress. 2. When production of reactive oxygen species (ROS) is enhanced and/or their metabolism by anti-oxidant enzymes is impaired, a condition known as 'oxidative stress' can develop. Oxidative stress is believed to play an important role in both the initiation and progression of a variety of vascular diseases, including hypertension and atherosclerosis. NADPH oxidases are believed to be the major source of vascular ROS. Moreover, excessive production of ROS by NADPH oxidases has been linked to the development of vascular oxidative stress. 3. Increasing evidence suggests that levels of vascular ROS may be lower in women than men during health and disease. Indeed, the activity and expression of vascular NADPH oxidase is lower in female versus male animals under healthy, hypertensive and atherosclerotic conditions. 4. Gonadal sex hormones may play an important role in the regulation of vascular oxidative stress. For example, oestrogens, which are present in highest levels in premenopausal women, have been reported to lower vascular oxidative stress by modulating the expression and function of NADPH oxidases, as well as anti-oxidant enzymes. 5. Further studies are needed to clarify whether lower vascular oxidative stress in women in fact protects against the initiation and development of vascular disease and to further define the roles of gonadal sex hormones in such an effect. Knowledge gained from these studies may potentially lead to advances in the clinical diagnosis and treatment of vascular disease in both genders."
17670862,No," Christinâˆ_Â© S Rigsby, Anne M Dorrance",Intact female stroke-prone hypertensive rats lack responsiveness to mineralocorticoid receptor antagonists.,"American journal of physiology. Regulatory, integrative and comparative physiology",2007 Oct,Pathophysiology,Human,na,"Data from the Framingham Heart Study suggest that women may be more sensitive to the deleterious cardiovascular remodeling effects of aldosterone. Previous studies from our laboratory have shown that chronic treatment with spironolactone, a mineralocorticoid receptor (MR) antagonist, decreases ischemic cerebral infarct size and prevents remodeling of the middle cerebral artery (MCA) in male spontaneously hypertensive stroke-prone rats (SHRSP). Therefore, we hypothesized that MR antagonism would reduce ischemic infarct size and prevent MCA remodeling in female SHRSP. Six-week-old female SHRSP were treated for 6 wk with spironolactone (25 or 50 mg.kg(-1).day(-1)) or eplerenone (100 mg.kg(-1).day(-1)) and compared with untreated controls. At 12 wk, cerebral ischemia was induced for 18 h using the intraluminal suture occlusion technique, or the MCA was isolated for analysis of passive structure using a pressurized arteriograph. MR antagonism had no effect on infarct size or passive MCA structure in female SHRSP. To study the potential effects of estrogen, the above experiments were repeated in bilaterally ovariectomized (OVX) female SHRSP treated with spironolactone (25 mg.kg(-1).day(-1)). Infarct size and vessel structure in OVX SHRSP were not different from control SHRSP. Spironolactone had no effect on infarct size in OVX SHRSP. However, MCA lumen and outer diameters were increased in spironolactone-treated OVX SHRSP, suggesting an effect of estrogen. Cerebral artery MR expression, assessed by Western blotting, was increased in female, compared with male, SHRSP. These studies highlight an apparent sexual dimorphism of MR expression and activity in the cerebral vasculature from hypertensive rats."
17581944,No," Amytis Towfighi, Bruce Ovbiagele",A midlife stroke surge among women in the United States.,Neurology,2007 Nov 13,Epidemiology,Human,17061,"We assessed sex differences in stroke prevalence among individuals of midlife age (35 to 64 years) in the United States and determined factors predicting stroke.Data from 1999 to 2004 (n = 17,061) from the National Health and Nutrition Examination Survey, a nationally representative sample of US adults, were used to assess sex differences in stroke prevalence and to identify independent predictors of stroke occurrence among middle-aged individuals.Women aged 45 to 54 years had significantly higher odds of having experienced a stroke vs men of the same age (odds ratio [OR] 2.39, 95% CI 1.32 to 4.32). No other significant midlife stroke differences between sexes were noted. A higher stroke trend was seen in 45- to 54-year-old women vs 35- to 44-year-old women (OR 2.13, 95% CI 0.95 to 4.80, p = 0.067), but no difference was seen in stroke rates in 55- to 64-year-old women vs 45- to 54-year-old women (OR 1.40, 95% CI 0.6912 to 2.8229, p = 0.352). Independent predictors of stroke in women aged 45 to 54 years were coronary artery disease (OR 12.790, 95% CI 1.901 to 86.063, p = 0.009) and waist circumference (OR 1.543, 95% CI 1.002 to 2.376, p = 0.049). Several vascular risk factors including systolic blood pressure and total cholesterol levels increased at higher rates among women compared with men in each successively older cohort from 35 to 64 years.A higher prevalence of stroke may exist among women aged 45 to 54 years compared with similarly aged men. This potential disparity could be due in part to inadequate stroke risk factor modification in women and is deserving of further study."
17901387,No," Laura J Gray,Collective=TAIST Investigators",Sex differences in quality of life in stroke survivors: data from the Tinzaparin in Acute Ischaemic Stroke Trial (TAIST).,"Stroke, a journal of cerebral circulation",2007 Nov,Outcomes,Human,1484,"Female sex is predictive of poor functional outcome in stroke, even after correction for prognostic factors. Poor quality of life (QoL) is observed in stroke survivors with lower scores seen in the most disabled patients. We used data from the Tinzaparin in Acute Ischaemic Stroke Trial (TAIST) to assess the relationship between sex and QoL after ischemic stroke.TAIST was a randomized, controlled trial assessing the safety and efficacy of tinzaparin versus aspirin in 1484 patients with acute ischemic stroke. QoL was measured at 180 days postrandomization using the Short Form-36 health survey, which assesses QoL across 8 domains. The relationship between sex and each domain was assessed using ordinal regression, both unadjusted and adjusted for key prognostic factors.Of the 1484 patients randomized into TAIST, 216 had died at 180 days postrandomization. A total of 1268 survivors were included in this analysis, 694 males (55%) and 574 females (45%). Females tended to score lower than males across all QoL domains (apart from general health); statistically significant lower scores were seen for physical functioning (OR: 0.58, 95% CI: 0.47 to 0.72), vitality (OR: 0.79, 95% CI: 0.64 to 0.98), and mental health (OR: 0.75, 95% CI: 0.61 to 0.93). The results for physical functioning and mental health remained significant after adjustment for prognostic variables (OR: 0.73, 95% CI: 0.58 to 0.92; OR: 0.76, 95% CI: 0.60 to 0.95, respectively).QoL, in particular physical function and mental health domains, is lower in female patients after stroke. This difference persists even after correction for known prognostic factors such as age and stroke severity."
17363725,No," Paul G Surtees, Kay-Tee Khaw",Adaptation to social adversity is associated with stroke incidence: evidence from the EPIC-Norfolk prospective cohort study.,"Stroke, a journal of cerebral circulation",2007 May,Epidemiology,Human,20629,"Laboratory-based studies have suggested that individual differences in cardiovascular reactivity and stress adaptive capacity are associated with stroke incidence. We test the hypothesis that sense of coherence (SOC), a marker of social stress adaptive capacity, is associated with incident stroke in a population-based prospective cohort study.A total of 20,629 participants, aged 41 to 80 years, in the UK European Prospective Investigation into Cancer (EPIC)-Norfolk study, who had not previously experienced a stroke, completed assessments that included SOC and details of their experience of life events during adulthood. An index of adaptation was constructed from responses to questions concerning over 80,000 adverse life events.During 145,000 person-years of follow-up (mean 7.1 years), 452 participants experienced either a fatal or nonfatal stroke event. A strong (as opposed to a weak) SOC was associated with a reduced rate of stroke incidence (rate ratio 0.76; 95% CI, 0.60 to 0.96) after adjustment for age, sex, pre-existing myocardial infarction, diabetes, hypertension treatment, family history of stroke, cigarette smoking, systolic blood pressure, obesity, social class, education, hostility and depression. No sex difference in this association was observed. Measures of social adversity occurrence and impact were not associated with stroke incidence, whereas faster reported adaptation to adverse event exposure was associated with a reduced rate of stroke incidence (rate ratio 0.89; 95% CI, 0.81 to 0.98; per standard deviation change in adaptation score, adjusted for age and sex).Stress adaptive capacity is a potentially important candidate risk factor for stroke."
17456646,No," Tomoko Goto, Takaaki Koshiji",Gender differences in stroke risk among the elderly after coronary artery surgery.,Anesthesia and analgesia,2007 May,Epidemiology,Human,720,"Previous studies have shown that women are at higher risk than men for stroke after coronary artery bypass graft (CABG) surgery, but gender differences in systemic atherosclerosis have not been studied adequately. We investigated gender differences in the incidence of craniocervical and ascending aortic atherosclerosis and other risk factors for stroke in elderly patients (age > or =60 yr) undergoing CABG surgery.Data were prospectively collected on 720 patients (31.8% women) undergoing CABG surgery. All patients underwent preoperative brain magnetic resonance imaging and angiography to assess for prior cerebral infarctions, carotid artery stenosis, and intracranial arterial stenosis. Epiaortic ultrasound was performed at the time of surgery to assess for atherosclerosis of the ascending aorta. Cognitive status was measured using the Hasegawa-dementia score in all patients before surgery and on the seventh postoperative day.Women were older and had more hypertension and intracranial arterial stenosis than did men. Men had significantly higher rates of hyperlipidemia, peripheral vascular disease, abdominal aortic aneurysm, smoking history, severe carotid artery stenosis, and severe aortic atherosclerosis than did women. Although there were no differences in prior cerebral infarction or preoperative cognitive impairment, the rate of perioperative stroke was marginally higher in men than in women (3.9% vs 1.3%, P = 0.066). Univariate predictors of perioperative stroke were prior cerebral infarctions, ascending aortic atherosclerosis, preexisting cognitive impairment, and peripheral vascular disease. Stepwise logistic regression analysis demonstrated that significant independent predictors of perioperative stroke were prior cerebral infarctions and aortic atherosclerosis.These data suggest that men are more likely than women to have risk factors for stroke, including severe carotid artery stenosis, severe aortic atherosclerosis, and peripheral vascular disease. The rates of prior cerebral infarction and preoperative cognitive impairment were similar between genders."
17255545,No," Kazim Sheikh, Claudia M Bullock",Effect of measurement on sex difference in stroke mortality.,"Stroke, a journal of cerebral circulation",2007 Mar,Epidemiology,Human,40450,"The 1994 to 1997 administrative data on 40 450 elderly Medicare beneficiaries and general population of 2 states were used to measure ""case mortality"" (deaths attributable to any cause among cases of acute stroke), ""case fatality"" (deaths caused by cerebrovascular diseases among cases of acute stroke), and ""population mortality"" (deaths caused by stroke in the elderly general population). Mortality was higher in men than in women according to all measures except population mortality caused by subarachnoid hemorrhage. There was no sex difference in 1-year case fatality. One-year all-cause mortality among cases of nonhemorrhagic stroke or all types of stroke was higher in men than in women. Similar sex differences were found in 4-year population mortality caused by nonhemorrhagic stroke or all types of stroke combined. The 3 measures differed with respect to sex difference in stroke mortality. How stroke is defined and how mortality is measured does affect sex difference."
17355737,Yes," Krista M Dale,",Impact of gender on statin efficacy.,Current medical research and opinion,2007 Mar,Review,Human,na,"To determine the impact of statin therapy on the combined endpoint of cardiovascular events in women and men separately.A systematic literature search through May 2006 was conducted to identify randomized, controlled statin trials evaluating the gender specific incidence of cardiovascular events. Weighted averages were reported as relative risks (RRs) with 95% confidence intervals (CI) calculated via random-effects model.The primary outcome measured was a composite endpoint of all cardiovascular events. Secondary outcomes measured included death, myocardial infarction (MI), and stroke.Fifteen trials were included in this meta-analysis. Cardiovascular events were reduced in men (RR 0.76 [95% CI 0.70, 0.81]) and women (RR 0.79 [95% CI 0.69, 0.90]). Reductions in mortality, MI, and stroke predominantly contributed to the reduction in cardiovascular events in men taking statins. Women did not have a reduction in mortality or stroke, suggesting that the reductions in cardiac events may have been predominantly due to reductions in need for revascularization and/or unstable angina.Statins reduced the risk of cardiovascular events in men and women, but women on statins may not have reductions in mortality and stroke like their male counterparts."
