Pubmed_ID,Review,Author,Title,Journal,Year,Subject,Species,Nr patients,Unnamed: 10,abstract
25618302,Yes," Garima Arora Affiliation=Division of Cardiovascular Disease, Department of Medicine, University of Alabama at Birmingham, 701 19th Street South, LHRB 310, Birmingham, AL, 35294, USA.,",Chest pain characteristics and gender in the early diagnosis of acute myocardial infarction.,Current cardiology reports,2015 Feb,REVIEW,Human,na,,"Acute myocardial infarction is one of the leading causes of cardiovascular disease mortality in both men and women. Chest pain, which is often described as chest pressure, tightness, or a squeezing sensation, is the most frequent symptom in patients presenting with acute myocardial infarction. Although the diagnosis of acute myocardial infarction is often based on typical changes on a surface electrocardiogram and on changes in cardiac biomarkers, there is a need to better recognize and understand the impact of sex on symptoms among patients presenting with acute coronary syndrome or acute myocardial infarction. We briefly review the pathophysiology of ischemic symptoms, discuss potential mechanisms for variation in ischemic symptoms by sex, and summarize recent publications that have addressed sex differences in ischemic symptoms. "
24008315,No," Aloysia A M van Oeffelen Affiliation=Julius Centre for Health Sciences and Primary Care, University Medical Centre Utrecht, The Netherlands l.vanoeffelen@umcutrecht.nl.,",Sex disparities in acute myocardial infarction incidence: do ethnic minority groups differ from the majority population?,European journal of preventive cardiology,2015 Feb,EPI,Human,7601785,,"The incidence of acute myocardial infarction (AMI) in men exceeds that in women. The extent of this sex disparity varies widely between countries. Variations may also exist between ethnic minority groups and the majority population, but scientific evidence is lacking.A nationwide register-based cohort study was conducted (n = 7,601,785) between 1997 and 2007. Cox Proportional Hazard Models were used to estimate sex disparities in AMI incidence within the Dutch majority population and within ethnic minority groups, stratified by age (30-54, 55-64, ≥65 years).AMI incidence was higher in men than in women in all groups under study. Compared with the majority population (hazard ratio (HR): 2.23; 95% confidence interval (95% CI): 2.21-2.25), sex disparities were similar among minorities originating from the immediate surrounding countries (Belgium, Germany), whereas they were greater in most other minority groups. Most pronounced results were found among minorities from Morocco (HR: 3.48; 95% CI: 2.48-4.88), South Asia (HR: 3.92; 95% CI: 2.45-6.26) and Turkey (HR: 3.98; 95% CI: 3.51-4.51). Sex disparity differences were predominantly evident in those below 55 years of age, and were mainly provoked by a higher AMI incidence in ethnic minority men compared with men belonging to the Dutch majority population.Sex disparities in AMI incidence clearly varied between ethnic minorities and the Dutch majority population. Health prevention strategies may first target at a reduction of AMI incidence in young ethnic minority men, especially those originating from Turkey and South Asia. Furthermore, an increase in AMI incidence in their female counterparts should be prevented."
25792558,No," Gail D'Onofrio Affiliation=From Department of Emergency Medicine (G.D., B.S.) and Department of Medicine (R.P.D., H.M.K.), Yale University School of Medicine, New Haven, CT,",Sex Differences in Reperfusion in Young Patients With ST-Segment-Elevation Myocardial Infarction: Results From the VIRGO Study.,Circulation,2015 Apr 14,MANAG,Human,1465,,"Sex disparities in reperfusion therapy for patients with acute ST-segment-elevation myocardial infarction have been documented. However, little is known about whether these patterns exist in the comparison of young women with men.We examined sex differences in rates, types of reperfusion therapy, and proportion of patients exceeding American Heart Association reperfusion time guidelines for ST-segment-elevation myocardial infarction in a prospective observational cohort study (2008-2012) of 1465 patients 18 to 55 years of age, as part of the US Variations in Recovery: Role of Gender on Outcomes of Young AMI Patients (VIRGO) study at 103 hospitals enrolling in a 2:1 ratio of women to men. Of the 1238 patients eligible for reperfusion, women were more likely to be untreated than men (9% versus 4%, P=0.002). There was no difference in reperfusion strategy for the 695 women and 458 men treated. Women were more likely to exceed in-hospital and transfer time guidelines for percutaneous coronary intervention than men (41% versus 29%; odds ratio, 1.65; 95% confidence interval, 1.27-2.16), more so when transferred (67% versus 44%; odds ratio, 2.63; 95% confidence interval, 1.17-4.07); and more likely to exceed door-to-needle times (67% versus 37%; odds ratio, 2.62; 95% confidence interval, 1.23-2.18). After adjustment for sociodemographic, clinical, and organizational factors, sex remained an important factor in exceeding reperfusion guidelines (odds ratio, 1.72; 95% confidence interval, 1.28-2.33).Young women with ST-segment-elevation myocardial infarction are less likely to receive reperfusion therapy and more likely to have reperfusion delays than similarly aged men. Sex disparities are more pronounced among patients transferred to percutaneous coronary intervention institutions or who received fibrinolytic therapy."
25884896,Yes," Federico Conrotto Affiliation=Department of Cardiology, Citt√É¬†, Della Salute e della Scienza Hospital, Turin, Italy.,",A Meta-Analysis of Sex-Related Differences in Outcomes After Primary Percutaneous Intervention for ST-Segment Elevation Myocardial Infarction.,Journal of interventional cardiology,2015 Apr,REVIEW,Human,na,,"The increasing use of primary percutaneous coronary intervention (pPCI) has improved clinical outcome in ST-segment elevation myocardial infarction (STEMI) patients, but the impact of sex on early and mid-term outcomes remains to be defined.Medline, Cochrane Library, Biomed Central, and Google Scholar were searched for articles describing differences in baseline, periprocedural, and midterm outcomes after pPCI, by sex. The primary end point was all-cause mortality at early and mid-term follow-up. Secondary endpoints included in-hospital bleeding and stroke.Sixteen studies were included. Women were older, had more frequent hypertension, diabetes mellitus, and hypercholesterolemia, as well as longer ischemia time and more shock at presentation. Men were more likely to have had a previous myocardial infarction. Female sex emerged as independently associated to early mortality (OR 1.1; 95%CI, 1.02-1.18) but not to mid-term mortality (OR, 1.01; 95%CI, 0.99-1.03). The pooled analysis showed a significantly higher risk of in hospital stroke (OR, 1.69; 95%CI, 1.11-2.56) and major bleeding (OR, 2.04; 95%CI, 1.51-2.77) in women.As compared to men, women undergoing pPCI have more bleedings and strokes, and a worse early, but not mid-term mortality. These findings may allow a better risk stratification of pPCI patients."
25836055,No," Kim G Smolderen Affiliation=University of Missouri Kansas City, Kansas City, MO (K.G.S., J.A.S.) Saint Luke's Mid America Heart Institute, Kansas City, MO (K.G.S., J.A.S.).,",Depressive Symptoms in Younger Women and Men With Acute Myocardial Infarction: Insights From the VIRGO Study.,Journal of the American Heart Association,2015,EPI,Human,3572,,"Depression was recently recognized as a risk factor for adverse medical outcomes in patients with acute myocardial infarction (AMI). The degree to which depression is present among younger patients with an AMI, the patient profile associated with being a young AMI patient with depressive symptoms, and whether relevant sex differences exist are currently unknown.The Variation in Recovery: Role of Gender on Outcomes of Young AMI Patients (VIRGO) study enrolled 3572 patients with AMI (67.1% women; 2:1 ratio for women to men) between 2008 and 2012 (at 103 hospitals in the United States, 24 in Spain, and 3 in Australia). Information about lifetime history of depression and depressive symptoms experienced over the past 2 weeks (Patient Health Questionnaire; a cutoff score ≥10 was used for depression screening) was collected during index AMI admission. Information on demographics, socioeconomic status, cardiovascular risk, AMI severity, perceived stress (14-item Perceived Stress Scale), and health status (Seattle Angina Questionnaire, EuroQoL 5D) was obtained through interviews and chart abstraction. Nearly half (48%) of the women reported a lifetime history of depression versus 1 in 4 in men (24%; P<0.0001). At the time of admission for AMI, more women than men experienced depressive symptoms (39% versus 22%, P<0.0001; adjusted odds ratio 1.64; 95% CI 1.36 to 1.98). Patients with more depressive symptoms had higher levels of stress and worse quality of life (P<0.001). Depressive symptoms were more prevalent among patients with lower socioeconomic profiles (eg, lower education, uninsured) and with more cardiovascular risk factors (eg, diabetes, smoking).A high rate of lifetime history of depression and depressive symptoms at the time of an AMI was observed among younger women compared with men. Depressive symptoms affected those with more vulnerable socioeconomic and clinical profiles."
25835766,Yes," Chiara Fo√É¬† Affiliation=University Teaching Hospital, Parma, Italy. chiara.foa@unipr.it.,",Factors affecting women's well-being during the experience of acute myocardial infarction: a literature review.,Acta bio-medica : Atenei Parmensis,2015,REVIEW,Human,na,,"Many factors influence the experience of acute myocardial infarction (AMI) and the well-being of affected patients; gender differences emerge in the patterns of influence, and women's specificity is frequently highlighted. The purpose of this literature review is exploring in depth the experience of AMI in women.We selected and analyzed 44 articles on five factors strongly affecting women's well-being after AMI: the delay in seeking treatment for symptoms, medical treatment, therapeutic adherence, social support and coping strategies.The studies have attributed gender differences in the delay in seeking care for symptoms partly to a lack of information, but especially to socially built factors, such as the stereotypic belief of cardiac diseases as ""male diseases"". Studies on the medical treatment show that women are less likely to undergo diagnostic tests and clinical treatment compared to men, but women's older age may counterbalance the gender effect. Compared to men, therapeutic adherence appears lower in women, who find lifestyle changes more difficult to achieve; however, women rely more on social support, affecting positively their well-being. Also, women use more emotion-focused, evasive or fatalistic coping strategies; they are likely to minimize the severity of symptoms, to try to control the disease and to protect the significant others from the negative consequences of the infarction.Most studies highlight gender differences in the experience of AMI and in the patterns of influence of the factors we analyzed."
25129664,No," Giulio Guagliumi Affiliation=Cardiovascular Department, Azienda Ospedaliera Papa Giovanni XXIII, Bergamo, Italy. Electronic address: guagliumig@gmail.com.,",Mechanisms of atherothrombosis and vascular response to primary percutaneous coronary intervention in women versus men with acute myocardial infarction: results of the OCTAVIA study.,JACC. Cardiovascular interventions,2014 Sep,CLIN,Human,140,,"This study sought to assess in vivo sex differences in the pathophysiology of ST-segment elevation myocardial infarction (STEMI) and vascular response to primary percutaneous coronary intervention (PCI).There is no consensus on whether differences in the pathophysiology of STEMI and response to primary PCI between women and men reflect biological factors as opposed to differences in age.In this prospective, multicenter study, 140 age-matched men and women with STEMI undergoing primary PCI with everolimus-eluting stent were investigated with intravascular optical coherence tomography, histopathology-immunohistochemistry of thrombus aspirates, and serum biomarkers. Primary endpoints were the percentages of culprit plaque rupture at baseline and everolimus-eluting stent strut coverage at 9-month follow-up as determined by optical coherence tomography.Men and women had similar rates of plaque rupture (50.0% vs. 48.4%; risk ratio [RR]: 1.03; 95% confidence interval [CI]: 0.73 to 1.47; p = 0.56). Nonruptured/eroded plaques comprised 25% of all cases (p = 0.86 in men vs. women). There were no sex differences in composition of aspirated thrombus and immune and inflammatory serum biomarkers. At 9 months, women had similar strut coverage (90.9% vs. 92.5%; difference in medians: RR: 0.2%; 95% CI: -0.4% to 1.3%; p = 0.89) and amount of in-stent neointimal obstruction (10.3% vs. 10.6%; p = 0.76) as men did. There were no sex differences in clinical outcome either at 30-day or 1-year follow-up."
25173543,No," Kai M Eggers Affiliation=Department of Medical Sciences, Uppsala University, Uppsala, Sweden. Electronic address: kai.eggers@ucr.uu.se.,",Cardiac troponin I levels in patients with non-ST-elevation acute coronary syndrome-the importance of gender.,American heart journal,2014 Sep,CLIN,Human,2750,,"Measurement of high-sensitivity cardiac troponin levels is increasingly used in non-ST-elevation acute coronary syndrome (NSTE-ACS). However, studies investigating the distribution and prognostic implications of high-sensitivity troponin levels in men and women separately are currently lacking.Cardiac troponin I (cTnI) levels were determined using a high-sensitivity assay (Abbott Laboratories, Abbott Park, IL) in 1,677 male and 1,073 female NSTE-ACS patients participating in the GUSTO IV study. The prognostic associations of cTnI to outcome (30-day composite end point of recurrent myocardial infarction and 1-year mortality) were assessed in multivariable models, using cTnI both as a continuous variable and dichotomized at different sets of single and gender-specific 99th percentiles.Median cTnI levels were 947 and 175 ng/L in men and women, respectively (P < .001). The adjusted odds ratios for cTnI (ln) were similar in men and women. The adjusted odds ratios for cTnI above the tested 99th percentiles levels in contrast were twice as high in women compared with men. This was a consequence of differences in the cTnI distribution and risk gradients across cTnI levels, in particular due to lower event rates in women without cTnI elevation. Gender-specific cutoffs did not improve risk prediction.Despite overall lower levels, cTnI above the tested 99th percentiles exhibited stronger prognostic information in women with NSTE-ACS compared with men. This likely reflects differences in the pathophysiology and the clinical presentation in NSTE-ACS. Our data, thus, emphasize that women with symptoms of unstable coronary artery disease encompass a broader risk panorama than men."
25271209,No," Emily M Bucholz Affiliation=Yale University School of Medicine, New Haven, CT (E.M.B.) Department of Chronic Disease Epidemiology, Yale School of Public Health, New Haven, CT (E.M.B., J.H.L.).,",Effect of low perceived social support on health outcomes in young patients with acute myocardial infarction: results from the VIRGO (Variation in Recovery: Role of Gender on Outcomes of Young AMI Patients) study.,Journal of the American Heart Association,2014 Oct,OUTC,Human,3432,,"Social support is an important predictor of health outcomes after acute myocardial infarction (AMI), but social support varies by sex and age. Differences in social support could account for sex differences in outcomes of young patients with AMI.Data from the Variation in Recovery: Role of Gender on Outcomes of Young AMI Patients (VIRGO) study, an observational study of AMI patients aged ≤55 years in the United States and Spain, were used for this study. Patients were categorized as having low versus moderate/high perceived social support using the ENRICHD Social Support Inventory. Outcomes included health status (Short Form-12 physical and mental component scores), depressive symptoms (Patient Health Questionnaire), and angina-related quality of life (Seattle Angina Questionnaire) evaluated at baseline and 12 months. Among 3432 patients, 21.2% were classified as having low social support. Men and women had comparable levels of social support at baseline. On average, patients with low social support reported lower functional status and quality of life and more depressive symptoms at baseline and 12 months post-AMI. After multivariable adjustment, including baseline health status, low social support was associated with lower mental functioning, lower quality of life, and more depressive symptoms at 12 months (all P<0.001). The relationship between low social support and worse physical functioning was nonsignificant after adjustment (P=0.6). No interactions were observed between social support, sex, or country.Lower social support is associated with worse health status and more depressive symptoms 12 months after AMI in both young men and women. Sex did not modify the effect of social support."
25280137,No," Beatrix Rafael Affiliation=Psychiatric Clinic, University of Szeged, Szeged, Hungary,",Vital exhaustion and anxiety are related to subjective quality of life in patients with acute myocardial infarct before cardiac rehabilitation.,Journal of clinical nursing,2014 Oct,EPI,Human,97,,"To examine psychological risk factors and somatic factors in patients after myocardial infarction. To study the relationship between somatic and psychological factors, their influence on subjective quality of life (well-being) and also to examine possible gender differences.There has been a growing body of evidence that psychosocial factors are risk factors for incident and recurrent myocardial infarction.Descriptive correlational and cross-sectional survey design.In patients (n = 97, 67 men), the level of depression and anxiety, vital exhaustion, sleep disturbances and well-being were assessed. Left ventricular ejection fraction, left ventricular diastolic diameter, body mass index, metabolic equivalents and the number of diseased vessels were retrieved from medical records.Anxiety, vital exhaustion and sleep disturbances were significantly higher in women than in men. Well-being showed a significant linear correlation with body mass index, anxiety, depression, vital exhaustion and sleep disturbances scores. After adjustment for psychological risk factors and somatic parameters, only vital exhaustion and anxiety correlated significantly with well-being. However, there were gender differences in predictive variables of well-being. Anxiety in men and vital exhaustion in women showed a linear correlation with the subjective quality of life.Our study revealed that only vital exhaustion and anxiety showed a significant correlation with well-being in patients.During cardiac rehabilitation, it is important to detect and treat not only depression but also vital exhaustion and anxiety, because by reducing these psychological conditions, we can improve well-being."
24866331,No," Jolana Lipkova Affiliation=Institute of Pathological Physiology, Faculty of Medicine, Masaryk University , Czech Republic .,",Period3 VNTR polymorphism influences the time-of-day pain onset of acute myocardial infarction with ST elevation.,Chronobiology international,2014 Oct,PP,Human,646,,"It is well established that the incidence and infarct size in acute myocardial infarction (AMI) is subject to circadian variations. At the molecular level, circadian clocks in distinct cells, including cardiomyocytes, generate 24-h cycles of biochemical processes. Possible imbalance or impairment in the cell clock mechanism may alter the cardiac metabolism and function and increase the susceptibility of cardiovascular diseases. One of the key components of the human clock system PERIOD3 (PER3) has been recently demonstrated to affect circadian expression of various genes in different tissues, including the heart. The variable number tandem repeat (VNTR) polymorphism (rs57875989) in gene Period3 (Per3) is related to multiple phenotypic parameters, including diurnal preference, sleep homeostasis, infection and cancer. The aim of our study was to investigate the effect of this polymorphism in AMI with ST elevation (STEMI). The study subjects (314 patients of Caucasian origin with STEMI, and 332 healthy controls) were genotyped for Per3 VNTR polymorphism using an allele-specific polymerase chain reaction. A gender difference in circadian rhythmicity of pain onset was observed with significant circadian pattern in men. Furthermore, the Per3(5/5) variant carriers were associated with higher levels of interleukin-6, B-type natriuretic peptide and lower vitamin A levels. By using cosinor analysis we observed different circadian distribution patterns of AMI onset at the level of genotype and allelic frequencies. Genotypes with at least one 4-repeat allele (Per3(4/5) and Per3(4/4)) (N = 264) showed remarkable circadian activity in comparison with Per3(5/5) (N = 50), especially in men. No significant differences in genotype and/or allele frequencies of Per3 VNTR polymorphism were observed when comparing STEMI cases and controls. Our results indicate that the Per3 VNTR may contribute to modulation of cardiac functions and interindividual differences in development and progression of myocardial infarction."
25175176,No," Daniel Sinnecker Affiliation=Medizinische Klinik, Klinikum Rechts der Isar, Technische Universit√É¬§t M√É¬ºnchen, Munich, Germany.,",Sex differences in the non-invasive risk stratification and prognosis after myocardial infarction.,Journal of electrocardiology,2014 Nov-Dec,OUTC,Human,4141,,"Women have unfavorable prognosis after myocardial infarction (MI). This text describes sex differences in mortality and in the power of risk predictors in contemporarily-treated MI patients.A population of 4141 MI patients (26.5% females) was followed up for 5years. Effects of sex and age on total mortality were investigated by multivariable Cox analysis. Mortality predictors were investigated by receiver-operator characteristics analysis. Stepwise multivariable Cox regression was used to create sex-specific predictive models.Thirty-day mortality was 1.5-fold higher in women. However, sex was not a significant mortality predictor in a model adjusted for age. Predictors for 5-year mortality performed differently in male and female patients. In women, a sex-specific model provided better risk stratification than a sex-neutral model.The unfavorable prognosis of female MI patients can be explained by advanced age. Sex-specific predictive models might improve risk stratification in female survivors of acute MI."
25499938,No," Yong Wei Affiliation=Department of Cardiology, Shanghai Songjiang Central Hospital, Shanghai, China,",Age- and sex-related difference in lipid profiles of patients hospitalized with acute myocardial infarction in East China.,Journal of clinical lipidology,2014 Nov-Dec,CLIN,Human,1213,,"It was not understood whether age- and sex-related differences were apparent in lipid profiles among acute myocardial infarction (AMI) patients in China.To investigate lipid abnormalities in such AMI patients.A retrospective analysis of 1213 patients hospitalized with a first AMI between May 2007 and July 2011.Our data indicated that, compared with the elderly, the nonelderly tended to have higher low-density lipoprotein cholesterol (LDL), total cholesterol (TC), and non-high-density lipoprotein cholesterol (N-HDL) for both males and females. There was significant difference in LDL among various age groups (P < .001): LDL levels in the 50-59 and 60-69 year age groups were higher than those in 70-79 and 80-89 year age groups. Compared with males, females tended to have higher LDL in both the 50-59 and 60-69 year age groups. There was no difference in HDL among various age groups for female AMI patients, but there was significance for males. Compared with males, females had higher HDL in 40-49, 50-59, 60-69, and 70-79 year age groups, respectively. Among various age groups, there was significant difference in triglycerides (TG) for male AMI patients, but no difference in TG for females. The levels of TG were higher in 40-49, 50-59, and 60-69 year age groups than those in 70-79, 80-89, and ≥90 year age groups, respectively, for males. Isolated low HDL (low HDL + normal LDL + normal TG) was the most common type of combined dyslipidemia for male elderly (31.4%), male nonelderly (22.9%), and female elderly (19.2%) patients.We concluded that there was age- and sex-related difference in lipid profiles among AMI patients, with more prevalent dyslipidemia in the nonelderly than the elderly. Perimenopausal women were prone to higher LDL, and low HDL was prevalent among AMI patients in East China."
25257671,No," Adaya Weissler-Snir Affiliation=Department of Cardiology, Beilinson Hospital, Rabin Medical Center, Petah-Tikva, and the Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel. Electronic address: adayawe@clalit.org.il.,",Gender Differences in Left Ventricular Function Following Percutaneous Coronary Intervention for First Anterior Wall ST-Segment Elevation Myocardial Infarction.,The American journal of cardiology,2014 Nov 15,MANAG,Human,789,,"Little is known regarding gender differences in left ventricular (LV) function after anterior wall ST-segment elevation myocardial infarction (STEMI), despite it being a major determinant of patients' morbidity and mortality. We therefore sought to investigate the impact of gender on LV function after primary percutaneous coronary intervention (PCI) for first anterior wall STEMI. Seven hundred eighty-nine consecutive patients (625 men) with first anterior STEMI were included in the analysis. All patients underwent an echocardiographic study within 48 hours of PCI. Women were older and more likely to have diabetes, hypertension, chronic renal failure, and a higher Killip score. Women had prolonged ischemic time, which was driven by prolonged symptom-to-presentation time (2.75 [interquartile range 1.5 to 4] vs 2 [interquartile range 1 to 3.5] hours, p = 0.005). A higher percentage of women had moderate or worse LV dysfunction (LV ejection fraction <40%; 61.6% vs 48%, p = 0.002). In a univariable analysis female gender was associated with moderate or worse LV function (p = 0.002). However, after accounting for variable baseline risk profiles between the 2 groups using multivariable and propensity score techniques, ischemic time >3.5 hours, leukocytosis, and pre-PCI Thrombolysis In Myocardial Infarction flow grade <2 were independent predictors of moderate or worse LV dysfunction, whereas female gender was not. Data on LV function recovery at 6 months, which were available for 45% of female and male patients with moderate or worse LV dysfunction early after PCI, showed no significant gender related difference in LV function recovery. In conclusion, women undergoing PCI for the first event of anterior STEMI demonstrate worse LV function than that of men, which might be partially attributed to delay in presentation. Hence greater efforts should be devoted to increasing women's awareness of cardiac symptoms during the prehospital course of STEMI."
